Elevation,Area
3800,33.95
3900,37.83
4000,196.71
4100,177.57
4200,300.09
4300,630.84
4400,601.38
4500,566.38
4600,647.93
4700,583.81
4800,487.98
4900,346.12
5000,240.30
5100,167.50
5200,106.56
5300,88.01
5400,64.20
5500,39.99
5600,16.45
5700,7.31
5800,2.97
5900,1.14
6000,0.23
6100,0.46
