Elevation,SCA,CCA
100,0.012922611275139285,13.351529121062157
200,0.005126460487883559,13.349098889287127
300,0.008042049506257703,12.328566400931882
400,0.013118665617638671,11.231437229679113
500,0.01347013323269694,10.633856556286961
600,0.016185133055653143,10.789659444924599
700,0.017311571596057274,10.637805331371965
800,0.026003590371956053,10.401720136993502
900,0.03353549718253565,10.39172085364782
1000,0.04379058468430406,10.338853470804638
1100,0.06462611932812168,10.349603156749106
1200,0.10271527193261093,10.44068655428099
1300,0.18092692107422242,10.316097486566358
1400,0.3290175881733413,10.648206338064066
1500,0.6601449669887347,11.110140870416467
1600,1.040098790471494,11.623094389041128
1700,1.8122820531543948,12.236894444993812
1800,2.288418512966898,12.645627867622926
1900,3.290496921448551,13.126110374083453
2000,4.198828888572318,13.47119414716764
2100,5.82436835334867,13.880388154158531
2200,8.543463845658502,14.467009813917896
2300,10.56523481287901,14.669905012619612
2400,13.338107027137747,14.959836242810528
2500,16.788356875739698,15.234757467978056
2600,18.92158935652855,15.164774980006506
2700,22.609225959327855,15.440110584261529
2800,25.35081449088305,15.781400525169515
2900,28.772675928156143,15.91079043878298
3000,31.059227692937018,15.989428667618322
3100,34.80268438344394,16.231924827900336
3200,38.24702525024514,16.617130442701082
3300,41.30377269989863,16.863848307157408
3400,43.50100899848183,17.00238115128539
3500,46.22919131884045,17.41006508438017
3600,48.54507749975069,17.866779811579175
3700,50.49563374234022,18.175099431574807
3800,52.875983666047375,18.898460847064694
3900,55.20838455198903,19.647987818196267
4000,58.139394698833605,20.438662434945694
4100,60.61354195456714,21.133123520455733
4200,63.19604272008833,22.05051661054832
4300,64.46327096186756,22.218631487510038
4400,66.52378701172768,22.81270850432185
4500,72.45252436390076,23.9430296691016
4600,74.66145179477265,24.45467359220235
4700,82.76558005356891,25.737257661505808
4800,82.87729374138927,26.513773650290556
4900,83.5551037555068,27.00924939354965
5000,86.55211085117358,27.80392893731329
5100,89.17119076893977,27.364259233560375
5200,97.05763037180381,30.591430960609006
5300,94.71045582190442,29.138115837182593
5400,95.50037914527344,31.211481782186894
5500,97.96841183208683,31.552880576461042
5600,97.45157147020745,34.163507410721884
5700,98.23549626035981,35.37970057842332
5800,98.36284457458129,35.1505249444001
