Elevation,Area
3200,0.22
3300,1.34
3400,507.80
3500,301.52
3600,289.01
3700,441.94
3800,950.90
3900,858.63
4000,998.61
4100,829.12
4200,1059.36
4300,1183.10
4400,1260.29
4500,1387.18
4600,1153.17
4700,1022.27
4800,811.48
4900,698.29
5000,548.92
5100,384.16
5200,269.99
5300,207.97
5400,156.47
5500,120.14
5600,82.72
5700,81.38
5800,51.60
5900,43.81
6000,24.01
6100,14.44
6200,12.21
6300,9.33
6400,8.88
6500,5.11
6600,1.55
6700,0.67
6800,0.67
