Month,Elevation,SCA,CCA
1.0,100,0.0,9.737558951662509
1.0,200,0.0030433595492897723,11.329305726774717
1.0,300,0.0014583995524055419,11.437996415260011
1.0,400,5.70822603610339E-4,12.133770274520927
1.0,500,2.2019003558966765E-4,12.755778095758917
1.0,600,6.92488878088623E-4,13.288730644387147
1.0,700,0.0033230825721761417,13.292308301636217
1.0,800,3.5540031962492957E-4,13.825910971988172
1.0,900,4.968917833129012E-4,14.212270960569017
1.0,1000,0.004714785425542112,14.572855649263145
1.0,1100,0.005732217797477797,14.822497704262867
1.0,1200,0.00848432869038455,14.987697767661627
1.0,1300,0.05071964877246986,14.76747032927373
1.0,1400,0.16251053369035678,14.480117264585987
1.0,1500,0.7179063977396704,14.693431300799467
1.0,1600,3.101346974333765,15.245505992277156
1.0,1700,11.604137289610259,16.52835046571538
1.0,1800,29.970966599787488,18.37100274665422
1.0,1900,60.025989883132745,23.530957898277382
1.0,2000,83.60684004953791,33.45296407439159
1.0,2100,94.2208945837591,49.32523909185239
1.0,2200,95.90704257246377,55.10403122321566
1.0,2300,97.78872180451133,63.29141907187328
1.0,2400,97.73963441818992,72.75754757533191
1.0,2500,96.9578431372549,72.63949504532997
1.0,2600,94.88516746411483,68.50423805113958
1.0,2700,92.68032786885246,68.76716831188672
2.0,100,0.0,13.258743048773786
2.0,200,0.0058044332566019015,14.89388720653465
2.0,300,0.0010885021385275112,15.051012021720263
2.0,400,4.7997337233151037E-4,15.458143643286165
2.0,500,7.09243693583561E-4,16.094961241475918
2.0,600,5.050721633765644E-4,16.404504844516396
2.0,700,0.002900812411070886,16.27853600214888
2.0,800,8.520193092994998E-4,16.53630580586864
2.0,900,4.995348247135016E-4,16.800435916674143
2.0,1000,0.0022893386506240856,16.960412364448434
2.0,1100,0.004590597983674364,17.22617290152058
2.0,1200,0.009179142556263769,17.20089986908447
2.0,1300,0.0417515238242853,17.03396289304008
2.0,1400,0.09626671054665491,16.956846391923687
2.0,1500,0.3562187036674409,16.95220593321133
2.0,1600,1.4025621551589305,17.22690210648432
2.0,1700,4.5206264438510635,17.32521973014045
2.0,1800,13.54013926590342,18.401936892736444
2.0,1900,33.391156462585,23.906904721255355
2.0,2000,64.52148232828422,29.252181075716837
2.0,2100,86.70426853234804,40.43375401045176
2.0,2200,91.27841938405794,45.25991155349522
2.0,2300,96.28984962406018,52.04319077344748
2.0,2400,96.12349531876953,57.96254880452461
2.0,2500,96.94313725490196,57.70378002659949
2.0,2600,95.52392344497609,52.73769787381403
2.0,2700,94.15163934426229,52.392085303051964
3.0,100,0.0,18.060403200000344
3.0,200,0.01312055714271973,19.18495330774522
3.0,300,0.00813848661770638,18.8813579363255
3.0,400,0.0016184026775600173,19.022220898258396
3.0,500,0.001202932931274079,19.26616556264143
3.0,600,9.132594149104546E-4,19.299286306007705
3.0,700,0.014755588194795388,18.607740347551168
3.0,800,0.006550192645802509,18.704245225947403
3.0,900,0.004524886877828119,18.62841739900057
3.0,1000,0.004001578854241861,18.557281356269854
3.0,1100,0.0035240142139706886,18.796181797047982
3.0,1200,0.006625158775824913,18.66700427506
3.0,1300,0.03074682709325334,18.380892632278282
3.0,1400,0.08672779946845381,18.13407639154001
3.0,1500,0.29366800011189786,18.599004920934995
3.0,1600,1.1446824669957751,19.531413577419023
3.0,1700,4.144235096456748,21.298162135717288
3.0,1800,10.363814469491293,24.99178164909032
3.0,1900,26.18362986220127,35.08209395899417
3.0,2000,55.347432599790366,38.88468648875162
3.0,2100,80.80968477320961,43.759938116859914
3.0,2200,85.5364583333333,46.39796488404543
3.0,2300,94.05827067669176,50.6481103574658
3.0,2400,93.121266161391,54.92835095307154
3.0,2500,94.86274509803923,54.80639054286898
3.0,2600,92.03588516746412,51.3173015796984
3.0,2700,89.55327868852459,50.15561512386764
4.0,100,0.045385567792987594,37.20561529795403
4.0,200,0.17406307368215304,38.0094258103437
4.0,300,0.15085048523477276,36.96474589670338
4.0,400,0.17944572321214158,37.45460192825233
4.0,500,0.24919369885652357,37.55777726800442
4.0,600,0.30741106044507593,37.68009892051571
4.0,700,0.4441676228943967,36.3382738061293
4.0,800,0.37971582096297707,36.6033000737865
4.0,900,0.3437724658519106,36.00060065455128
4.0,1000,0.28787140504417136,35.52859643483028
4.0,1100,0.29528023282612975,35.40255332860835
4.0,1200,0.3794362236866446,35.07592734327993
4.0,1300,0.627386663879146,34.762079835283
4.0,1400,1.0595670840251907,34.86158613777527
4.0,1500,1.831321509497301,36.50627534695463
4.0,1600,3.756595259901259,39.19262359974203
