Month,Elevation,SCA,CCA
1.0,100,0.4206432792972986,22.45968353191115
1.0,200,1.151288519852705,52.499100640546
1.0,300,1.6571712279747408,64.78907886668925
1.0,400,2.013410755947483,72.35164785231873
1.0,500,2.6734739338078897,78.30530386462827
1.0,600,3.0978929590761046,81.29009984999813
1.0,700,3.5847969563417874,83.99890048872905
1.0,800,4.250070614819696,84.45458132896421
1.0,900,7.023077982915409,89.06291759630454
1.0,1000,6.046568627450981,91.47964544240635
2.0,100,0.5180680471441907,20.87679562611852
2.0,200,1.2783094913385584,49.62231824754968
2.0,300,1.6775035852094022,61.34421193588895
2.0,400,1.9865429288716283,68.7052942530813
2.0,500,2.3639924181166,74.28056229757287
2.0,600,2.5729455060364845,77.25105237616862
2.0,700,2.7220520006679734,79.88606185202599
2.0,800,3.042099882981152,80.61423281485857
2.0,900,5.349889776798015,84.45333224588222
2.0,1000,8.03823529411765,86.72801048899767
3.0,100,1.3548152631743189,21.46634025264387
3.0,200,3.1484001725182775,50.75288405146848
3.0,300,4.263977947656977,62.96841045739881
3.0,400,5.042049720183912,70.60642843733451
3.0,500,6.105275740829015,76.60680381413995
3.0,600,6.403964806442911,80.03201633530593
3.0,700,7.154390142961867,82.92484792906833
3.0,800,8.385166852731103,84.20756075851409
3.0,900,13.506406723615328,87.34761114436809
3.0,1000,13.258333333333335,90.67569618627331
4.0,100,3.3863283289020845,21.274334851448938
4.0,200,7.558014766683048,49.82666497469261
4.0,300,9.852642620370817,61.640310442955546
4.0,400,11.51102050200114,69.03459583804623
4.0,500,13.606279777374343,74.84670772870636
4.0,600,14.709259327546706,78.17682486067527
4.0,700,16.605907252648247,80.91371284941464
4.0,800,19.5457247770589,82.13384014598202
4.0,900,28.271562413888127,84.98033536429787
4.0,1000,27.644117647058824,89.41463907044302
5.0,100,8.498331132431604,19.052470550257887
5.0,200,18.20793972524394,44.66898050745967
5.0,300,23.130461538462246,55.55275400505096
5.0,400,26.4468840206497,62.41703627959264
5.0,500,29.797120157187013,67.79248657925157
5.0,600,31.181999070749008,71.44830528304499
5.0,700,33.56741136579799,74.37434415191365
5.0,800,35.5351796306508,76.140271331569
5.0,900,46.377996693303956,78.15821017174473
5.0,1000,52.18088235294119,79.99032345913278
6.0,100,15.249876710457581,18.918759351513863
6.0,200,33.32320889113665,43.92809847668115
6.0,300,42.27420337518921,54.38569876645884
6.0,400,48.818227423164345,61.19216154163761
6.0,500,55.774415304766045,66.54806199136763
6.0,600,61.79190223684234,70.82470006123562
6.0,700,68.35957205817216,73.9316226461634
6.0,800,73.32516443165154,75.6717262540126
6.0,900,82.55793607054287,75.37831623250298
6.0,1000,87.57990196078434,75.72911766202209
7.0,100,14.37369911612732,18.326577759834937
7.0,200,32.53871237764063,43.392898209257986
7.0,300,42.47809880617817,54.50815405494602
7.0,400,50.140409772169804,61.82180420319851
7.0,500,57.9856897253744,67.75296182154287
7.0,600,63.944631360027245,72.34229780505319
7.0,700,69.76176404388313,75.54929018379569
7.0,800,73.40721212691824,77.29801662709215
7.0,900,83.02907136952331,76.177189750603
7.0,1000,86.39460784313728,79.71720727817213
8.0,100,7.608570190246816,19.134686592147236
8.0,200,18.464520130524992,46.526759690319864
8.0,300,26.441059128108733,58.90668551113475
8.0,400,34.04429907553904,67.11231033969057
8.0,500,43.5969207370073,73.97249666566483
8.0,600,51.80017405028377,78.98469716733885
8.0,700,60.75977462988904,82.62283114227398
8.0,800,67.8409888764845,84.32699201646356
8.0,900,82.00819785064758,85.01931807295078
8.0,1000,88.571568627451,89.98743323494276
9.0,100,2.755412330714693,19.002622520053528
9.0,200,6.837390773596163,46.859552209272884
9.0,300,11.003300418209827,59.74697794508262
9.0,400,15.633395254312687,68.39360700769302
9.0,500,23.045978427698092,75.85902389007879
9.0,600,30.633248029028707,81.06442626094442
9.0,700,40.65676074029428,85.09455666159222
9.0,800,50.13333423002937,87.18318978722883
9.0,900,67.34644530173601,88.82042994703164
9.0,1000,71.56421568627452,93.1348720043573
10.0,100,1.1706018905751594,20.6645585392734
10.0,200,2.8046629718829537,50.30365906246423
10.0,300,4.45507124477911,63.13609221460229
10.0,400,6.168710579782544,71.53715739840645
10.0,500,9.5498791157953,78.63818663875598
10.0,600,13.537281423082572,83.35424994882702
10.0,700,20.49165026973252,87.37118298866949
10.0,800,31.360149030895602,89.48215270247218
10.0,900,49.29436483879859,91.98745974804578
10.0,1000,48.61176470588236,95.27300895330323
11.0,100,0.6340809678881558,21.726894731210404
11.0,200,1.4705863058773598,51.43631972304043
11.0,300,2.164959867482578,63.82754152800551
11.0,400,2.839291344250767,71.89077897608395
11.0,500,4.0981687450482385,78.44123938336624
11.0,600,5.475657297943194,82.33146868447143
11.0,700,8.279356562524926,86.06777419586439
11.0,800,13.367573674795201,87.6491859493694
11.0,900,24.22203086249656,91.79804468632317
11.0,1000,19.547549019607846,94.97331154684095
12.0,100,0.36866462312087844,22.426787659004493
12.0,200,0.8879714476394965,52.85085979358183
12.0,300,1.2633075727150969,65.42142623926975
12.0,400,1.5808889055053352,73.08263777747936
12.0,500,2.27216693198911,79.33230255994013
12.0,600,2.810534467118549,83.23998883801994
12.0,700,3.941737034321008,86.17657872803319
12.0,800,6.370546222443397,87.38050873746991
12.0,900,13.450537338109674,91.52605630653714
12.0,1000,12.925000000000002,94.77682287690753
