Month,Elevation,SCA,CCA
1.0,100,0.0,6.466029091343307
1.0,200,0.0,6.972595165096578
1.0,300,0.0,7.314197316482457
1.0,400,0.0,7.779333199026981
1.0,500,0.0,7.8040828734011916
1.0,600,0.0,7.650484988053933
1.0,700,0.0,7.851574615744251
1.0,800,0.0,8.286044523360376
1.0,900,0.0,8.683544081092
1.0,1000,0.0,9.118701394669792
1.0,1100,4.972322930970328E-4,9.46007930718756
1.0,1200,0.004235986786417878,9.549971156805412
1.0,1300,0.007456054687500008,9.956651475694466
1.0,1400,0.06797196256352049,10.239476701118907
1.0,1500,0.14869586518997957,10.371994954000598
1.0,1600,0.7564927043639067,10.907221319409555
1.0,1700,2.336348145235283,11.878323021254625
1.0,1800,8.257972226869654,12.62934408662116
1.0,1900,20.911095286352047,14.647287521441214
1.0,2000,50.64614434263358,16.508566928186625
1.0,2100,49.53248834498834,15.8123900815433
1.0,2200,57.87702761946516,17.47802282844568
1.0,2300,73.84137007271339,19.996524477145567
1.0,2400,67.22853474562675,20.046869364588783
1.0,2500,87.44583570479985,22.20489096693954
1.0,2600,60.797082228116714,16.42786262989267
1.0,2700,69.40088817117483,17.644713080773222
1.0,2800,67.98024691358026,17.267301650515517
1.0,2900,88.01927710843374,20.29988772293475
1.0,3000,88.56078431372549,18.49924450066765
2.0,100,0.0,8.38683279564883
2.0,200,0.0,8.349514952725585
2.0,300,0.0,7.934388073151238
2.0,400,0.0,8.263995578907108
2.0,500,0.0,8.596040258532751
2.0,600,0.0,8.497877035452612
2.0,700,0.0,8.835460277214118
2.0,800,0.0,9.066298869321422
2.0,900,0.0,8.542389017603146
2.0,1000,0.0,8.928847809743548
2.0,1100,4.972322930970328E-4,9.09239575464002
2.0,1200,0.00668544333665421,8.989335342538313
2.0,1300,0.005883789062500006,8.72981035111845
2.0,1400,0.060614701973913054,8.850219179395529
2.0,1500,0.1251659983754722,8.722167728055858
2.0,1600,0.3633443884617405,9.359691520047852
