Month,Elevation,SCA,CCA
1.0,500,0.0775862068965517,39.527026485761496
1.0,600,0.49626030463503823,37.45128785801933
1.0,700,0.6904372032094319,37.102066977022076
1.0,800,1.5767457787846066,38.771066305175275
1.0,900,2.5402017836851343,41.774928203717415
1.0,1000,2.6571006986268366,45.04747312259684
1.0,1100,5.020381537747884,46.51663005748147
1.0,1200,8.476597974152979,51.545799524952315
1.0,1300,13.304791787080605,58.37805937748071
1.0,1400,16.62164941386166,60.481659849333106
1.0,1500,25.95822233365719,63.82218517458833
1.0,1600,40.255557070775964,73.09667637629664
1.0,1700,47.28809167912307,78.45562038242497
1.0,1800,65.13452171209454,83.98330876117308
1.0,1900,83.76754098360654,93.04758505200068
1.0,2000,75.47686725128514,92.28134114342011
1.0,2100,77.43921568627451,96.72863518167122
2.0,500,0.2650063856960408,29.855945349812867
2.0,600,0.4282906589507013,27.49684103796826
2.0,700,0.8698488073795095,28.78254972960314
2.0,800,1.7618470616126234,30.774301366415102
2.0,900,2.263455115181984,32.72820554342634
2.0,1000,2.2181703204047216,35.2668972556297
2.0,1100,3.9257508987591287,36.610425247303546
2.0,1200,7.287286063569684,41.73114795384659
2.0,1300,11.44887567775851,47.25036056707373
2.0,1400,14.030529466876898,49.568411390659044
2.0,1500,21.780424358291285,53.194531684564666
2.0,1600,34.96331651438702,62.10734052622636
2.0,1700,45.661983059292474,70.08862398863602
2.0,1800,62.0193802466577,75.98570976090178
2.0,1900,80.78819672131146,86.92621036606339
2.0,2000,73.706078016329,87.23932272395822
2.0,2100,74.85098039215686,91.2692023424951
3.0,500,0.6893358876117494,41.51730783285213
3.0,600,1.5873778457170926,41.27897681344811
3.0,700,2.7606571693684856,40.96852391568424
3.0,800,5.051471169296419,43.41067046616267
3.0,900,5.271374952653143,45.43750702294913
3.0,1000,4.9239942182606615,48.80528792709976
3.0,1100,7.227646990606518,50.51936404341124
3.0,1200,10.931041365201327,55.017554212850186
3.0,1300,16.23254341782952,59.772981000737374
3.0,1400,17.871209524462408,61.569547394706134
3.0,1500,23.92205472153445,65.0810196874501
3.0,1600,36.42676939860903,71.11920541337173
3.0,1700,49.216342800199314,77.73123443796422
3.0,1800,65.45496942688362,80.23173047685287
3.0,1900,78.28065573770492,89.60003176976645
3.0,2000,79.23767765346233,86.423932231107
3.0,2100,81.7843137254902,91.32385002944449
4.0,500,2.085568326947637,46.113330495246196
4.0,600,4.839547960910627,48.364410555666744
4.0,700,8.112466568418752,49.951158253936484
4.0,800,12.33956747359271,53.76563082377481
4.0,900,13.756275610343996,56.15846918851632
4.0,1000,13.932877619850638,59.586348938676025
4.0,1100,19.159979125594315,60.799441373415604
4.0,1200,22.716980190609245,65.35260050230363
4.0,1300,31.009110175322697,69.715107355725
4.0,1400,33.32819176892666,71.62336753425801
4.0,1500,37.24427241671107,74.8457976364179
4.0,1600,50.343617891722346,79.10383653802444
4.0,1700,61.43328350772298,83.86885338352808
4.0,1800,78.53922686288738,83.4905512373188
4.0,1900,88.44295081967212,92.55916648451732
4.0,2000,92.30843664953127,87.59088801532103
4.0,2100,91.6470588235294,92.66445896877269
5.0,500,12.472541507024262,50.56308130077834
5.0,600,13.884096740732643,55.4426255809377
5.0,700,23.41509742917962,59.605381182005395
5.0,800,29.78834654795458,64.51610925420415
5.0,900,37.48204262938601,66.31523656663431
5.0,1000,34.76418332931823,68.81045045835073
5.0,1100,43.26304650353704,69.39710144240483
5.0,1200,45.16067062521828,74.08724459592723
5.0,1300,52.824264442793044,77.78006104412525
5.0,1400,53.96567720116083,80.2961747201405
5.0,1500,55.09010561945652,82.78999460322086
5.0,1600,64.2050320469112,85.52713517643458
5.0,1700,69.28819133034379,88.92656569636974
5.0,1800,85.1661312053063,86.38705300581368
5.0,1900,94.17245901639345,94.16216409246462
5.0,2000,93.5615361354702,90.15319326348899
5.0,2100,93.32549019607843,95.07993631267857
6.0,500,33.757662835249036,65.10702375884367
6.0,600,33.90287710869681,67.73235983783219
6.0,700,54.76158506631732,70.75410023169766
6.0,800,63.65081790164107,74.28552436362672
6.0,900,74.21779553045691,75.41273292035142
6.0,1000,73.06513490725126,79.33016084617351
6.0,1100,79.6536008349762,78.79255691663276
6.0,1200,76.74232822713437,83.8064574650355
6.0,1300,79.69922659840913,86.3142416082925
6.0,1400,78.91682091359881,89.10856646571668
6.0,1500,78.46071394991696,91.11409341721264
6.0,1600,80.79929769534984,91.9473752407494
6.0,1700,83.72575984055804,94.41134836071312
6.0,1800,90.8762566069023,90.15041984650237
6.0,1900,94.34360655737707,96.25925233691626
6.0,2000,94.66888418506196,92.13749034035547
6.0,2100,88.54509803921569,95.79411764705884
7.0,500,33.64942528735631,71.12876094227543
7.0,600,37.48370366326362,67.29177812145309
7.0,700,61.55469133780905,71.69298638471483
7.0,800,72.05392092300399,74.08176777231151
7.0,900,81.75073172411413,73.41731922394668
7.0,1000,83.3931582751144,79.73935174271989
7.0,1100,90.10863388611847,78.9605247233406
7.0,1200,90.40751459508003,84.44672051823828
7.0,1300,94.32978284204445,86.10043453096688
7.0,1400,94.5609103996709,89.39137922935024
7.0,1500,94.22095464944994,90.58555788885008
7.0,1600,95.07548070366835,91.63091844608662
7.0,1700,93.41664175386148,93.60844317886206
7.0,1800,94.38833039693235,90.37919597960087
7.0,1900,96.01508196721312,96.13865679534636
7.0,2000,94.5149682491684,93.91099302169333
7.0,2100,94.51372549019608,97.34599722007482
8.0,500,9.2110472541507,67.06664526657417
8.0,600,21.902030900256577,66.05287545521978
8.0,700,45.633644451722056,74.79081822199451
8.0,800,61.38184548112634,78.35882103466709
8.0,900,74.38046210529937,79.25362443333412
8.0,1000,74.97431341845336,83.66644740136891
8.0,1100,82.83378754493795,83.98527168733109
8.0,1200,85.8677960181627,88.98734520755745
8.0,1300,89.37946219690093,90.14891524604101
8.0,1400,90.63849089371813,92.46681612627202
8.0,1500,88.63086470053592,93.18773910916951
8.0,1600,88.25668212191468,94.19516777888731
8.0,1700,93.39611360239167,96.01171080429967
8.0,1800,92.88019483884344,95.23715942112972
8.0,1900,98.88819672131147,98.90507667900582
8.0,2000,96.69005140610824,97.35640863900078
8.0,2100,100.0,99.57990723170988
