Month,Elevation,SCA,CCA
1.0,100,0.0,5.930651711487437
1.0,200,0.0,5.7625875366838395
1.0,300,0.0,3.0613813441290088
1.0,400,0.0,2.24034766340744
1.0,500,0.0,1.4440199858766178
1.0,600,0.0,0.8003222199337732
1.0,700,0.0,0.6548463432701103
1.0,800,0.0,0.5137839704386978
1.0,900,0.0,0.4223890928357667
1.0,1000,0.0,0.38096971189010914
1.0,1100,0.0,0.35377009289241373
1.0,1200,0.0,0.33394700712560405
1.0,1300,0.0,0.2722799908034556
1.0,1400,0.0,0.2210610568206795
1.0,1500,0.0,0.1721369089567885
1.0,1600,0.0,0.15946879034397038
1.0,1700,0.0,0.16453939814508528
1.0,1800,0.0,0.1745370674756471
1.0,1900,0.0,0.16177207504277147
1.0,2000,0.0,0.18578292471465427
1.0,2100,0.0,0.17558742826428728
1.0,2200,8.464919420478568E-5,0.18568647940920557
1.0,2300,7.508429919045448E-4,0.18499875887047898
1.0,2400,0.002524268240622149,0.2100313717366171
1.0,2500,7.46204402605974E-5,0.18965488509285405
1.0,2600,0.0025484771447086335,0.17606247182652018
1.0,2700,0.0017375867448490999,0.19979080587027684
1.0,2800,0.003820935194654838,0.1836014401969322
1.0,2900,0.0039042942179020935,0.18124235037902836
1.0,3000,0.008626249596904207,0.20195223823776975
1.0,3100,0.011940736394308333,0.22144816417436564
1.0,3200,0.02768059191980036,0.2146668678067206
1.0,3300,0.02843695696060224,0.23700762778620035
1.0,3400,0.02180628747955655,0.24456516429433697
1.0,3500,0.020737623473025837,0.3122787876426313
1.0,3600,0.026842637152914666,0.34163227843225547
1.0,3700,0.03155244150399846,0.39391987796201744
1.0,3800,0.02613685771817482,0.42004858940618933
1.0,3900,0.06283497154681957,0.48459620401738024
1.0,4000,0.06751905530925807,0.5230577039658921
1.0,4100,0.11511288546255753,0.5741871092084719
1.0,4200,0.19163504941289683,0.6518241740451042
1.0,4300,0.36227586231302006,0.756599954513313
1.0,4400,0.6635050510640648,0.8721290181592335
1.0,4500,1.3334120703909298,1.0070997851355703
1.0,4600,1.904499758818436,1.1712814302712766
1.0,4700,3.0961827242207,1.357465045355748
1.0,4800,4.257206706420032,1.476029809370385
1.0,4900,6.262155445835884,1.7228784949400828
1.0,5000,8.216469367076073,1.8879155229827633
1.0,5100,9.448508423350292,2.0395209586243888
1.0,5200,16.159493788675388,2.447708656331719
1.0,5300,18.80024096385543,2.4634343826920575
1.0,5400,26.26847757422616,2.875987474442838
1.0,5500,25.397155085599202,2.817014125762055
1.0,5600,27.149141630901298,3.6943377251680576
1.0,5700,28.452905811623246,3.2745598724330383
1.0,5800,31.04626865671643,3.178796875835874
1.0,5900,38.29841269841269,4.990091810320304
1.0,6000,45.5008695652174,5.290031686665627
1.0,6100,49.72513368983957,4.476453337933415
1.0,6200,42.61960784313726,4.43864642631246
2.0,100,0.0,5.86160590869467
2.0,200,0.0,6.216559025033824
2.0,300,0.0,3.837682659921143
2.0,400,0.0,2.8338441783912467
2.0,500,0.0,1.698961521784698
2.0,600,0.0,0.8215388680204019
2.0,700,0.0,0.5306188067373266
2.0,800,0.0,0.3188519128620121
2.0,900,0.0,0.11232818245996906
2.0,1000,0.0,0.033454583168262025
2.0,1100,0.0,0.011994910300534567
2.0,1200,0.0,0.005114391946493706
2.0,1300,0.0,0.005734966971216373
2.0,1400,0.0,0.007447569936688777
2.0,1500,3.124340959328888E-5,0.009323926091482923
2.0,1600,0.0030129907285715504,0.01389309311150362
2.0,1700,7.737145895040617E-4,0.013166031963024415
2.0,1800,0.001271282399687067,0.01911041113375741
2.0,1900,0.0022230248082096174,0.0209039055494669
2.0,2000,0.0019609394425732897,0.005121531421854651
2.0,2100,0.0010453337649550141,0.01356428947170658
2.0,2200,0.0013804330131857358,0.009566289156066108
2.0,2300,0.002368568347189792,0.01127044584471783
2.0,2400,0.007294392783562532,0.01609132618654301
2.0,2500,0.0032258990328042883,0.015720312749845197
2.0,2600,0.008256068989581759,0.01018500715674334
2.0,2700,0.0037871859701974196,0.013082474037877738
2.0,2800,0.009599061378963037,0.017738687077239555
2.0,2900,0.007843990067313662,0.0206980056877139
2.0,3000,0.01333610550077222,0.038240803308099015
2.0,3100,0.013432804543263673,0.03811019132379592
2.0,3200,0.02670358442039892,0.032424246795564944
2.0,3300,0.03685245953552436,0.0274051713709513
2.0,3400,0.028245462949063275,0.018779488649677982
2.0,3500,0.0278956494632454,0.020758622801104923
2.0,3600,0.04055135415375242,0.016376074926459767
2.0,3700,0.033083503935772016,0.025856566954186266
2.0,3800,0.036491691155837766,0.014857572924952931
2.0,3900,0.05484480082772992,0.02489464804956222
2.0,4000,0.07461400783813692,0.026939226050138466
2.0,4100,0.1209085903083726,0.04534912708057643
2.0,4200,0.19102319931617062,0.05568673946955822
2.0,4300,0.35933159461114156,0.07679233235691657
2.0,4400,0.6450249253941015,0.11865995052499603
2.0,4500,1.189333991861449,0.18605026272522435
2.0,4600,1.6008406900089576,0.27168972966935456
2.0,4700,2.389895840307593,0.3580388066200801
2.0,4800,3.2821255713146575,0.4854972383419525
2.0,4900,4.943939443481656,0.6131493561827281
2.0,5000,7.059288732916487,0.802700612333422
2.0,5100,7.982369731907977,0.9279553548510181
2.0,5200,14.167961661936431,1.2646781885347125
2.0,5300,16.834859437751003,1.4600826953132733
2.0,5400,25.161212886923565,1.781048402443833
2.0,5500,24.278323262839898,2.286999094075352
2.0,5600,28.215128755364805,2.4785371133232608
2.0,5700,28.99465597862391,2.5797546843086203
2.0,5800,32.793034825870656,2.2888669573692737
2.0,5900,41.90119047619049,3.3431076586249007
2.0,6000,49.96869565217391,3.4281265960426386
2.0,6100,54.05133689839572,4.0174170656929284
2.0,6200,48.321568627450986,5.292986796840753
3.0,100,0.0,9.065882642414874
3.0,200,0.0,8.161081816903923
3.0,300,0.0,4.3242218844429985
3.0,400,0.0,3.337563159315771
