Month,Elevation,SCA,CCA
1.0,100,1.2876978788233255,31.048126098301626
1.0,200,1.5104120358730415,43.091562869912046
1.0,300,2.604980250357552,49.871255012752954
1.0,400,4.578471098882486,56.86516291886653
1.0,500,7.015424298747887,60.00816996567034
1.0,600,9.394574234295728,64.20106993837396
1.0,700,13.875029705704053,65.59106565346174
1.0,800,17.4609556406756,64.56927124205538
1.0,900,21.48685206250618,62.6057341604496
1.0,1000,30.56115404919599,64.55113346036299
1.0,1100,31.612541258621274,63.385048656626736
1.0,1200,36.06216431863453,65.15293220601086
1.0,1300,46.02552911226623,70.68186981101927
1.0,1400,57.339456297935826,77.2924537525843
1.0,1500,60.69629674219329,82.04879924518245
1.0,1600,65.22124184871082,85.69030581905963
1.0,1700,68.52741886813143,89.10735817062358
1.0,1800,70.19097111425135,92.17066619051936
1.0,1900,62.743735700153664,95.80539154793286
1.0,2000,58.039843523616305,96.687966263291
1.0,2100,57.67726505637395,97.20709564756973
1.0,2200,58.87544361198733,96.32964367763674
1.0,2300,63.96971283931212,96.53631197384537
1.0,2400,84.1558168316831,94.7257091384541
1.0,2500,85.30140056022408,83.84765142616187
1.0,2600,98.37276785714286,93.48928331413212
1.0,2700,97.62539021852238,85.4200187230297
2.0,100,1.1944592405614702,29.28124516244144
2.0,200,1.541952785878098,40.572493480860025
2.0,300,2.732070924952915,46.890340836131344
2.0,400,4.780444205281002,53.076970682829334
2.0,500,7.014941004301382,55.97805546755659
2.0,600,9.28595578268892,59.729800023461024
2.0,700,13.781398039352826,60.66662215999029
2.0,800,17.270489965433818,59.73756318072016
2.0,900,21.29449322242088,58.092287777427245
2.0,1000,30.658396108622544,59.95243416540324
2.0,1100,32.8011141530129,58.78731440538024
2.0,1200,37.91560049170494,60.390570465182925
2.0,1300,48.53359461912889,65.65623111767276
2.0,1400,60.28553930666027,71.78956751597848
2.0,1500,68.78854349762933,76.7436523222199
2.0,1600,73.49485667491166,80.82277164926546
2.0,1700,75.41929921503608,84.22874800340927
2.0,1800,79.06538420628755,87.49195374557273
2.0,1900,78.71001845854555,92.2971656251973
2.0,2000,75.27559864071017,94.2069603997929
2.0,2100,80.82567012123779,95.45637571263238
2.0,2200,79.08499277076747,94.97059635237845
2.0,2300,87.51782025544777,93.37898849748744
2.0,2400,91.26045792079198,90.41414195709379
2.0,2500,83.24313725490197,76.05085860653331
2.0,2600,86.79687499999999,87.50292569134935
2.0,2700,98.20187304890739,75.08681736795413
3.0,100,2.1115125361637066,31.159304033645885
3.0,200,2.923379837254951,43.10854570650966
3.0,300,4.689468800155528,50.02893953810216
3.0,400,7.175325222824128,56.251040269722495
3.0,500,9.56919947149851,59.05739720901603
3.0,600,12.360097010293982,63.453790453319606
3.0,700,17.592247060381045,64.82681947442742
3.0,800,21.716879984373488,64.21032374521977
3.0,900,26.088029208451488,62.85600864411257
3.0,1000,35.59343112920909,64.53428254580362
3.0,1100,37.97870782767481,63.8013117267303
3.0,1200,42.794103519866816,65.4123886791734
3.0,1300,53.22014209761305,70.03326774263971
3.0,1400,63.668584366418415,75.05846405181511
3.0,1500,70.59463292480415,79.50315802505953
3.0,1600,74.27087283820924,82.92547444735733
