Month,Elevation,SCA,CCA
1.0,100,0.023148401969974523,35.42588560819631
1.0,200,0.02449743572359131,41.77952548471339
1.0,300,0.040654699049630524,45.03754145480116
1.0,400,0.026099949135300067,47.044720592534915
1.0,500,0.03494244975090185,48.10394224824954
1.0,600,0.08289540354686932,49.71609830426908
1.0,700,0.08037279352334505,50.08636252689267
1.0,800,0.11793638731678158,52.29110718766942
1.0,900,0.22607639622984757,54.40413199685534
1.0,1000,0.4415429837090394,56.231865592176845
1.0,1100,1.1745936147473701,58.42001006599607
1.0,1200,4.056789764264971,61.733858242916824
1.0,1300,10.675307499008055,65.77752356593805
1.0,1400,24.040935283392873,72.75380836595546
1.0,1500,40.105918704179814,76.87295925372403
1.0,1600,51.43252425484223,80.3470680461261
1.0,1700,58.76468100105741,84.16498383496118
1.0,1800,68.42336005234746,88.21492931510319
1.0,1900,62.581702948470664,92.65730016365578
1.0,2000,58.41231209735147,95.42294933074716
2.0,100,0.011122045664835802,32.34159937059197
2.0,200,0.017146025734778095,37.69924247703416
2.0,300,0.007898767107002266,40.01548262500369
2.0,400,0.009254991098677504,41.32356354053135
2.0,500,0.01370898471053081,42.04220544885276
2.0,600,0.02727470141150923,42.91067749041802
2.0,700,0.07504764692382193,42.9008720229593
2.0,800,0.11726343726252972,44.78179494424117
2.0,900,0.26040504063681535,46.28900173701591
2.0,1000,0.439441925935126,47.32826143021714
2.0,1100,1.215902314019331,48.692844871479224
2.0,1200,4.34675145645863,51.39920751079492
2.0,1300,10.808405361880217,54.37662229817889
2.0,1400,25.54268528006594,62.00418133162351
2.0,1500,42.05222047364975,66.73638736567341
2.0,1600,53.833385870897665,70.47972347974154
2.0,1700,63.784984138174096,76.47775303956551
2.0,1800,76.09635203664322,82.38046598335863
2.0,1900,73.0986497657757,88.5867803579247
2.0,2000,71.83965640658556,93.0298702112441
3.0,100,0.07148931504504831,37.721418689252516
3.0,200,0.12394729068095219,43.80927460881202
3.0,300,0.12099554536109185,46.700871923015804
3.0,400,0.15293982070193282,48.18053856018569
3.0,500,0.17006098608486506,48.953230142118855
3.0,600,0.24485703944987386,49.88189495859908
3.0,700,0.3463972938542978,49.74579416299964
3.0,800,0.44330017731099675,51.21283422837784
3.0,900,0.728409387030636,52.31641422197434
3.0,1000,1.1044474114554228,53.13837206559174
3.0,1100,2.297817063161675,54.63038466526448
3.0,1200,6.352030036645237,57.728411987636235
3.0,1300,12.71706201327242,60.98682930485903
3.0,1400,28.922308132493914,68.1832573326472
3.0,1500,42.74394503512058,73.02909352285171
3.0,1600,52.071626212742046,76.24848733350343
3.0,1700,62.8832569615791,81.42385164314611
3.0,1800,73.69098642237856,86.12320111472066
3.0,1900,75.55442270597962,88.9176726611346
3.0,2000,67.24123120973516,91.91172159704126
4.0,100,1.3361074191641944,48.62168255912441
4.0,200,2.1538057348746626,55.50467940043026
4.0,300,2.262036965810459,58.424775438179424
4.0,400,2.490609899542191,60.24450303304311
4.0,500,2.486175055832315,60.972843484955405
4.0,600,2.510814332247536,62.26911957748566
4.0,700,2.8914282103050404,62.32949522163387
4.0,800,3.3132280053079595,63.75058024509311
4.0,900,3.9012227920171587,64.87138870633227
4.0,1000,5.122554803452748,66.0070973049267
4.0,1100,7.723823357483184,67.46927052395594
4.0,1200,14.761812728166912,70.51542875058436
4.0,1300,21.81948388401777,73.3086509576863
4.0,1400,38.152628987397236,79.25161607424033
4.0,1500,53.77979503320135,82.60034101425697
4.0,1600,59.201078771321505,85.34186771689912
4.0,1700,71.05153330983428,88.70312583715186
4.0,1800,83.47472599378376,91.8144403850931
4.0,1900,86.6737393221273,93.3874815018932
4.0,2000,88.49821045096637,94.5424173493465
5.0,100,7.277942181350959,52.70402882166881
5.0,200,11.01542440106365,60.04506242035692
5.0,300,12.057141058903355,62.74935571390421
5.0,400,13.505130181841254,64.92891302138062
5.0,500,13.529406459371193,65.64985339733373
5.0,600,13.233622873687967,67.01171034128474
5.0,700,14.077638708261174,67.18181744135022
5.0,800,15.932652065918811,69.2440508589516
5.0,900,17.019632523219272,70.67879375913134
5.0,1000,20.194622120101826,72.92645809263338
5.0,1100,23.90692552506798,74.8968344998936
5.0,1200,32.161543950068136,78.10137853224035
5.0,1300,39.27717310968822,81.28649112167409
5.0,1400,56.04378318672379,85.71523208861743
5.0,1500,68.92578589797704,88.25917296721254
5.0,1600,72.72123568351367,90.28850151866737
5.0,1700,82.0319351427564,92.34316311718032
5.0,1800,92.63454932111898,93.5382835354986
5.0,1900,95.93662165885922,95.32578859193947
5.0,2000,97.85110952040084,95.71958051962082
6.0,100,15.95397906340229,60.495571644288795
6.0,200,23.72139705846789,68.83536059155358
6.0,300,26.184154213025476,71.48047944075587
6.0,400,29.964048989064004,73.85782709451311
6.0,500,31.355943995876878,74.80596286622946
6.0,600,32.04251538183126,76.78711371971404
6.0,700,35.58245994498585,77.57918049191723
6.0,800,42.71569750516991,80.4959385346341
6.0,900,46.65447152472854,82.40634891608755
6.0,1000,56.04861930489118,84.75614728850721
6.0,1100,62.31009276153016,87.00474511841922
6.0,1200,70.8861433806465,89.17468218058927
6.0,1300,76.42593961271841,91.47701711136257
6.0,1400,85.61933912673152,93.03589377661446
6.0,1500,90.41016389667195,93.98202684609217
6.0,1600,92.23277643515111,95.31537295426922
6.0,1700,95.36094465985195,95.70392694780246
6.0,1800,96.29363651235074,96.3366643966391
6.0,1900,95.92642601267566,96.16719864670404
6.0,2000,97.75733715103796,96.65582285168902
7.0,100,13.871965063633844,56.08652676983809
7.0,200,21.322508002770476,64.29310919479755
7.0,300,23.488062686629807,67.39071112413627
7.0,400,28.46542392548322,70.22308873597005
7.0,500,31.45432056347699,71.46959463226918
7.0,600,35.08310893955843,73.95053262208
7.0,700,41.47876759942677,75.16431694735768
7.0,800,54.40146385539879,79.28694798397851
7.0,900,63.31551180753893,82.11944433679895
7.0,1000,77.30587468173601,84.85321818416986
7.0,1100,85.8493437018401,87.57375126836683
7.0,1200,92.5725735502951,89.8247157218228
7.0,1300,95.92668258944873,91.83726249778198
7.0,1400,97.19763650639432,92.55398830748119
7.0,1500,98.26638007139276,92.60800026232377
7.0,1600,98.4543098315295,93.2825420867875
7.0,1700,99.13323933732816,92.41461854059966
7.0,1800,98.90299362015381,92.33452491680156
7.0,1900,99.28988702121802,90.32754900208168
7.0,2000,99.64352183249822,91.0831218800485
8.0,100,6.588274701044239,57.84335864416559
8.0,200,11.500196134456406,66.14410362318333
