Month,Elevation,SCA,CCA
1.0,3800,0.0,0.7880948497421411
1.0,3900,0.0,0.8091759694240422
1.0,4000,1.5154429780218797,0.5106146148812295
1.0,4100,0.8538921731025445,0.4460351122616272
1.0,4200,0.3459923179243455,0.8604908135198501
1.0,4300,0.39593559494363084,1.2129518200656637
1.0,4400,0.17488563394468581,1.286901344613287
1.0,4500,0.21720819343869896,1.4820304524749177
1.0,4600,0.8190504819401273,1.5751005426137117
1.0,4700,0.4736059790048156,1.8275487347551864
1.0,4800,0.8622203037522613,2.025162718569181
1.0,4900,1.2838703287136395,2.215236248529074
1.0,5000,2.006724542132795,2.524188362762239
1.0,5100,2.7430655117752147,2.687925322174065
1.0,5200,3.7217728288092995,2.9657431033428554
1.0,5300,5.283772555214733,3.308214546693225
1.0,5400,7.06541753477107,3.7634214801264934
1.0,5500,8.483621176204956,3.819303737376427
1.0,5600,10.790467774893688,4.44609320784766
1.0,5700,12.2759861076656,4.356193845123356
1.0,5800,14.936009658919406,4.560055353227548
1.0,5900,18.72322899505766,3.895687328874578
1.0,6000,20.71764705882353,3.5092368426792295
1.0,6100,30.45054945054945,5.840147986977797
2.0,3800,0.0,1.9852206037725662
2.0,3900,0.0,2.579632062987055
2.0,4000,2.6970380085799412,1.598843190823231
2.0,4100,0.9407879073395854,1.4731427678670515
2.0,4200,0.5433170425503303,1.6407904912378404
2.0,4300,0.7931243173659257,2.3685244465334154
2.0,4400,0.3282485655528861,2.1742909208468277
2.0,4500,0.4541142939847083,2.36284765260414
2.0,4600,1.389306857939704,2.6518714253707296
2.0,4700,1.2474815514849387,3.051117870436394
2.0,4800,2.153437869362097,3.223857688917023
2.0,4900,3.3289612586570683,3.5190751320220586
2.0,5000,4.9976857339609815,3.840169983539651
2.0,5100,6.734457927795808,4.166587152448605
2.0,5200,9.332160021661108,4.057675103696354
2.0,5300,12.796559400100469,4.068023761371823
2.0,5400,16.286108452052417,4.293742982007739
2.0,5500,18.67736764871876,4.314750187121463
2.0,5600,21.98271386756502,4.948231453129388
2.0,5700,23.608037707764822,4.707115664965862
2.0,5800,27.50467853908844,5.009226721975039
2.0,5900,34.73887973640856,5.718987437876832
2.0,6000,40.75686274509804,7.7658387689489805
2.0,6100,59.661538461538456,9.111591137169006
3.0,3800,0.0,0.4421840483079359
3.0,3900,0.0021858711056664494,0.4644644682947536
3.0,4000,2.740484192693395,0.32379807478856376
3.0,4100,1.4270068740533628,0.32833574187491343
3.0,4200,0.9575154314068375,0.40019781462013804
3.0,4300,1.0409601804503568,0.4045478618785914
3.0,4400,0.5651616713332426,0.3958789517502505
3.0,4500,0.6509072806709272,0.5063115175918168
3.0,4600,1.518268633950971,0.612180341690898
3.0,4700,1.0703340453405892,0.6778345314033456
3.0,4800,1.5230963611235782,0.789247839678442
3.0,4900,2.1889836229659063,0.8394310998190061
3.0,5000,3.219825169430594,0.996309709802643
3.0,5100,4.2404280528248925,1.1008193831337743
3.0,5200,6.1786197793271,1.1640741154659864
3.0,5300,8.77131397269264,1.3272255035025522
3.0,5400,12.424883157835392,1.4379666838620766
3.0,5500,14.603544418105834,1.5104722066481193
3.0,5600,19.380902413431254,1.7047951314131216
3.0,5700,20.445422971967254,1.7020766732587824
3.0,5800,24.476305463326288,1.7196160537050444
3.0,5900,27.760296540362436,2.5664545280496114
3.0,6000,33.73725490196079,4.266846094342749
3.0,6100,52.092307692307685,4.042891233102579
4.0,3800,1.113294006109765,2.0215108116135005
4.0,3900,1.1515217025774063,2.213149686870877
4.0,4000,4.230952446011057,1.434639357846037
4.0,4100,2.974190639737807,1.4924644274327998
4.0,4200,2.020356005918487,1.3462353805329867
4.0,4300,1.6678087214824482,1.071479808434782
