Month,Elevation,SCA,CCA
1.0,100,0.0,1.789245422490506
1.0,200,0.0,1.4252446475887097
1.0,300,0.0,1.4267845295935584
1.0,400,0.0,1.5147585993046186
1.0,500,0.0,1.4786054108238136
1.0,600,0.0,1.474095195614027
1.0,700,0.0,1.7454436002823115
1.0,800,0.0,1.9114280707018392
1.0,900,0.0,2.1692879014935307
1.0,1000,0.0,2.3002229775512366
1.0,1100,0.0,2.3745630302517835
1.0,1200,5.391656996847043E-4,2.4092643866687653
1.0,1300,0.002558536207163898,2.463375070749803
1.0,1400,0.002444686655212969,2.407315480320573
1.0,1500,0.003595455531898667,2.3392172188319917
1.0,1600,0.003382424553506791,2.325057778309887
1.0,1700,0.006811021588678844,2.2595198804220225
1.0,1800,0.023593063069945717,2.1526716228969387
1.0,1900,0.047926724898247085,2.148411746883497
1.0,2000,0.16670943514317002,2.013459002887693
1.0,2100,0.3862683125608766,2.0029066632430106
1.0,2200,0.8847959708981727,2.0026006932543967
1.0,2300,1.7100212719825076,1.9911115009409825
1.0,2400,2.5229107417747243,1.9487920538157202
1.0,2500,4.637135573112541,1.9380440477428036
1.0,2600,8.33012719766975,2.0073850702849514
1.0,2700,11.442124558685109,2.0383603562164825
1.0,2800,14.60347607346472,2.0379745041437767
1.0,2900,18.187837356228744,2.134070443200739
1.0,3000,21.615110780922247,2.053676809293309
1.0,3100,26.818181818181667,2.235048347716863
1.0,3200,36.438762030571766,2.6309850654370917
1.0,3300,45.26883241835981,2.845181129455207
1.0,3400,57.43549897023029,3.203723780130578
1.0,3500,63.23221550302366,3.8911548942760708
1.0,3600,78.8302162478083,4.306456326238195
1.0,3700,72.10756021941333,4.347908316215712
1.0,3800,66.18857142857145,4.164143076585474
1.0,3900,83.92110453648914,5.070412080337637
1.0,4000,83.72156862745098,4.791271347248577
2.0,100,0.0,1.3783373151174267
2.0,200,0.0,1.101634820206278
2.0,300,0.0,0.92002242660842
2.0,400,0.0,0.7747965335690302
2.0,500,0.0,0.7375487639847662
2.0,600,0.0,0.6880299756202061
2.0,700,0.0,0.6652175541689987
2.0,800,0.0,0.5696095704544853
2.0,900,0.0,0.6398464388891606
2.0,1000,0.0,0.7302625968242139
2.0,1100,0.0,0.7315155310591906
2.0,1200,0.0,0.7630355579632365
2.0,1300,0.0020814198981356654,0.8372425419988573
2.0,1400,0.0021121600068968473,0.8891020081064163
2.0,1500,0.00701495076044177,0.9184878174671904
2.0,1600,0.017023992840315305,0.9512263713402488
2.0,1700,0.030891695072823,1.0624109769514136
2.0,1800,0.05465923060361282,1.0415254803945815
2.0,1900,0.08344711792875006,1.0703340664856302
2.0,2000,0.19335315287122506,1.180581946393569
2.0,2100,0.2879718528236629,1.2542011802490458
2.0,2200,0.535660900469524,1.4888954002052848
2.0,2300,0.828575949181643,1.6934620755810026
2.0,2400,1.0904271140449293,1.9725653775329781
2.0,2500,1.6194058106368374,2.297360123906373
2.0,2600,2.7702395171936733,2.4669035287756618
2.0,2700,3.6184614499377132,2.6191696606280077
2.0,2800,5.299156962344943,2.7566409431437666
2.0,2900,7.360285112587047,2.7392127176576717
2.0,3000,8.92287511898403,2.884646429255942
2.0,3100,12.591945322260534,3.1017809219464927
2.0,3200,21.64979915347904,3.1501186856337937
2.0,3300,31.368724885392478,3.211536912056621
2.0,3400,45.151282531361176,3.2747736610244584
2.0,3500,52.40021990104453,3.7447376759276074
2.0,3600,72.50263004091174,5.294603671183207
2.0,3700,64.38922012878608,4.411643415508644
2.0,3800,54.52000000000002,3.844012651669232
2.0,3900,77.1360946745562,5.3057131945114
2.0,4000,78.69019607843137,7.1980117245837345
3.0,100,0.0,3.0415464130000465
3.0,200,0.0,3.1096815271252316
3.0,300,0.0,3.3991087405767915
3.0,400,0.0,3.333867685562989
3.0,500,0.0,3.395912262349714
3.0,600,0.0,3.3548181047018666
3.0,700,0.0,3.467980572795447
3.0,800,0.0,3.4734073500888494
3.0,900,0.0,3.5236260235926693
3.0,1000,0.0,3.4657348769488383
3.0,1100,0.0,3.3844606284938648
3.0,1200,2.9302483678516538E-5,3.3504932342828746
3.0,1300,0.002677815284420956,3.3005297870659778
3.0,1400,0.001828896565738669,3.284215229183332
