Month,Elevation,SCA,CCA
1.0,100,0.32957421560676103,29.122458940042577
1.0,200,0.3634107038646732,49.82207642781752
1.0,300,0.5532738220203027,63.9832168656687
1.0,400,0.8559271603662141,71.10115139396375
1.0,500,1.2656504246945248,76.52170253906287
1.0,600,1.6779482587096626,80.80015544353188
1.0,700,2.9117038194829123,84.28916721094089
1.0,800,4.457418716231186,88.12545987340503
1.0,900,7.460117969457627,90.35196987312641
1.0,1000,14.456248106160757,94.0801859766676
1.0,1100,23.539616603261663,97.20016765740293
1.0,1200,20.75668729332414,98.94327619313829
1.0,1300,22.199831529838654,99.64043190200266
1.0,1400,14.050600363856876,99.83377859069574
1.0,1500,8.258760288929945,99.92578498717843
1.0,1600,20.296411995715818,99.92276663864293
1.0,1700,61.96078431372549,99.91461100569259
2.0,100,0.37091224636375514,28.029040267645073
2.0,200,0.42756014794314795,47.434977501226044
2.0,300,0.6171591645474291,60.1717322916641
2.0,400,0.9408862453448562,66.62636217317973
2.0,500,1.2699433671271403,71.7997006983753
2.0,600,1.6430045365385189,75.92022961787202
2.0,700,2.73683106614246,79.45075271648338
2.0,800,4.580244599443023,83.514330186963
2.0,900,7.206569516879617,85.98613498835115
2.0,1000,14.91317438711751,90.68899072133327
2.0,1100,22.02436233005176,95.53670865127252
2.0,1200,23.181678289624458,98.07418846053008
2.0,1300,18.334564461435452,99.10923086623758
2.0,1400,14.09237113402061,99.55553105944351
2.0,1500,11.46161599193683,99.80233983941521
2.0,1600,17.35576579792932,99.62913843226298
2.0,1700,73.49803921568628,98.73182652371293
3.0,100,1.0308987676163084,28.314610251929324
3.0,200,1.4503325237267959,47.265292121085295
3.0,300,2.1817065694779414,60.334782360667866
3.0,400,3.0484889799043433,67.55332810013088
3.0,500,3.7206515382038696,73.09974817517072
3.0,600,4.765370505223168,77.52896713582204
3.0,700,7.055696900827542,81.4141337013485
3.0,800,11.0520998786542,85.3013783612108
3.0,900,15.600316979482422,87.87664440899644
3.0,1000,27.322503378849486,91.83883357151778
3.0,1100,38.048385558510844,95.72268857800638
3.0,1200,41.52445732246337,97.86747419597995
3.0,1300,36.45858441866994,98.7325822636919
3.0,1400,24.9604851425106,99.28730712403531
3.0,1500,14.568083319334775,99.63119796208593
3.0,1600,22.079168154230633,99.47554047716162
3.0,1700,63.64313725490196,98.59430740037952
4.0,100,3.427742735385868,27.902339433383336
4.0,200,5.433240195893812,46.373875558113
4.0,300,7.995085704848522,59.849130355895795
4.0,400,10.220123233977166,67.31772485723026
4.0,500,12.467427044330444,73.5227572946818
4.0,600,15.062010513551835,78.59121393750868
4.0,700,18.917631222444758,82.69765726317766
4.0,800,24.9599832066713,86.51040991126528
4.0,900,31.785613347491054,88.90184801178037
4.0,1000,47.455690175122875,92.01299936564703
4.0,1100,66.81903631566101,94.67884367926781
4.0,1200,73.85081688111836,96.42584261896698
4.0,1300,77.54396423248882,96.95257099385397
4.0,1400,72.07459066100664,97.95317001998961
4.0,1500,70.03883756089363,98.6155014278514
4.0,1600,64.78284541235276,98.25766987980487
4.0,1700,88.24901960784314,95.81986928104577
5.0,100,9.714953550988213,27.152237624838673
5.0,200,16.43778726681931,45.76722036952855
