Month,Elevation,SCA,CCA
1,100,0,3.796162488
1,200,0,2.422650341
1,300,0,2.270033116
1,400,0,1.900321615
1,500,0,1.769590521
1,600,0,1.747299237
1,700,0,1.74868377
1,800,0,1.703090631
1,900,0,1.678523795
1,1000,0,1.718103372
1,1100,0,1.753418968
1,1200,2.47E-05,1.800208715
1,1300,3.95E-05,1.842255662
1,1400,0.001059438,1.883110822
1,1500,0.001212337,1.919939946
1,1600,0.00362312,1.970300965
1,1700,0.003559228,2.015319248
1,1800,0.009922878,2.011868725
1,1900,0.012993769,2.046636498
1,2000,0.024574624,2.07957823
1,2100,0.039877385,2.119942426
1,2200,0.058017552,2.142524579
1,2300,0.08514333,2.141008469
1,2400,0.105837859,2.165486684
1,2500,0.159316375,2.192025465
1,2600,0.466923293,2.279571888
1,2700,0.552107372,2.304860512
1,2800,0.879706331,2.343693682
1,2900,1.246738434,2.374018501
1,3000,1.871965445,2.36149759
1,3100,2.789217428,2.394580698
1,3200,3.835183153,2.447188946
1,3300,4.95830103,2.466784775
1,3400,6.817417998,2.560264869
1,3500,7.937033124,2.554179447
1,3600,9.58276198,2.711098021
1,3700,11.69649399,2.808365564
1,3800,13.9647439,2.951145043
1,3900,17.73570162,3.117905374
1,4000,21.45089309,3.304551705
1,4100,25.83798803,3.514216295
1,4200,30.2203177,3.68947312
1,4300,35.08971967,4.041314132
1,4400,44.26676505,4.32150287
1,4500,49.77000422,4.475328567
1,4600,58.84296441,4.618006043
1,4700,63.56839615,4.957384703
1,4800,63.40629773,5.124466747
1,4900,71.6722055,5.391455038
1,5000,77.49914231,5.301404888
1,5100,78.74801444,5.422218618
1,5200,83.50452498,5.809711296
1,5300,89.38802055,5.974837921
1,5400,87.00624964,7.053193223
1,5500,91.22118863,8.549776333
1,5600,93.76439259,9.52566304
1,5700,87.8017149,7.774759974
1,5800,86.23802217,8.089226839
1,5900,87.84059185,8.289187124
1,6000,87.68149325,10.93266474
1,6100,94.8372549,14.2283365
1,6200,91.11874387,12.77293256
1,6300,92.07113664,12.87844569
1,6400,93.02352941,12.98395882
1,6500,80.47843137,9.658795418
1,6600,92.54807692,7.868072787
2,100,0,4.610781524
2,200,0,2.132149227
2,300,0,1.590810478
2,400,0,0.809389034
2,500,0,0.535596794
2,600,0,0.508118885
2,700,0,0.529267265
2,800,0,0.462717531
2,900,0,0.448231277
2,1000,0,0.4701784
2,1100,0,0.478418917
2,1200,0,0.473032142
2,1300,0,0.451810447
2,1400,2.67E-05,0.474029077
2,1500,3.31E-04,0.494317533
2,1600,9.37E-04,0.465876562
2,1700,0.00716483,0.478088923
2,1800,0.005067908,0.498187811
2,1900,0.009745327,0.487155625
2,2000,0.013572363,0.476393619
2,2100,0.024773322,0.524275692
2,2200,0.038890058,0.473285529
2,2300,0.071428571,0.46267865
2,2400,0.080301102,0.491357995
2,2500,0.150145008,0.522541568
2,2600,0.457907052,0.562739647
2,2700,0.472341602,0.646631302
2,2800,0.816530722,0.791150127
2,2900,1.031398887,0.88683576
2,3000,1.473826233,1.035191902
2,3100,1.952432153,1.185626598
2,3200,2.577454703,1.409681294
2,3300,3.15559209,1.54927586
2,3400,4.210026473,1.769553949
2,3500,4.847938321,1.835371224
2,3600,5.901627479,2.068302471
2,3700,7.385623975,2.293547933
2,3800,9.048009828,2.447716821
2,3900,12.09141202,2.703410346
2,4000,16.08741418,2.862712558
2,4100,19.97601302,3.106274814
2,4200,24.67063307,3.395949299
2,4300,29.10730197,3.687504704
2,4400,38.15890656,3.750757372
2,4500,43.59469873,4.017454846
2,4600,53.16032852,4.116980783
2,4700,57.36297579,4.340125285
2,4800,58.08756464,4.473919435
2,4900,66.45756664,4.75691852
2,5000,72.79822949,4.81547252
2,5100,75.00917999,4.990114365
2,5200,80.52376102,5.408713418
2,5300,87.34792849,6.09390333
2,5400,84.87089867,7.115300556
2,5500,89.57659653,9.918479222
2,5600,93.19147857,10.96134144
2,5700,86.42705728,9.118070146
