group,variable,value
trend,1.0,0.00
trend,2.0,0.00
trend,3.0,0.00
trend,4.0,0.00
trend,5.0,-0.27
trend,6.0,-0.03
trend,7.0,-0.43
trend,8.0,-0.88
trend,9.0,-1.12
trend,10.0,-0.80
trend,11.0,-0.26
trend,12.0,-0.00
