Month,Elevation,SCA,CCA
1.0,100,0.104555938856236,49.59065550353787
1.0,200,0.08251711132839785,49.686701327401614
1.0,300,0.17792360205330032,41.487680565015815
1.0,400,0.11489566174155373,38.231216064908004
1.0,500,0.06645422622244004,35.216623044712286
1.0,600,0.045644727517218354,29.62218071498889
1.0,700,0.04960010991553981,30.41259845952447
1.0,800,0.044352079235248414,28.590744877233067
1.0,900,0.08626831887922287,31.119474788071866
1.0,1000,0.15992072373883995,37.19267397699159
1.0,1100,0.33343712265620656,41.1564294545781
1.0,1200,0.6488610605625443,43.652584530280656
1.0,1300,1.3267804335580369,43.50315060344106
1.0,1400,2.7897837990805248,44.30810981462361
1.0,1500,6.291808430165735,48.22337884145764
1.0,1600,10.288264648290813,47.31016001377003
1.0,1700,15.987448539555267,46.764766798498286
1.0,1800,20.997025266046727,44.68186507564308
1.0,1900,25.515450328271918,43.435705880765575
1.0,2000,33.27786360626791,44.67449611029498
1.0,2100,48.745923913043484,43.69761229936108
1.0,2200,70.89516129032259,54.07422462134351
2.0,100,0.08569889427308375,44.65743661993691
2.0,200,0.08034082972482195,45.392766157502564
2.0,300,0.16872639997011618,38.32440460632139
2.0,400,0.09767636760088078,35.49991821254011
2.0,500,0.07504133745855816,32.81448849293854
2.0,600,0.056213013271308655,28.290836126536675
2.0,700,0.05407627559875175,29.084367540596844
2.0,800,0.045578818416585294,27.825442508573282
2.0,900,0.070778237336362,29.646901319299356
2.0,1000,0.11537439622246745,34.48870993120633
2.0,1100,0.24230655315659486,37.47845889944813
2.0,1200,0.4567953261182018,39.3460913346546
2.0,1300,0.8615214056724771,39.171139078899145
2.0,1400,1.8878634597527684,39.65514403859498
2.0,1500,4.491014332414739,42.35775512213825
2.0,1600,7.232097163146678,41.51578540801511
2.0,1700,10.770358783849831,40.60349279138146
2.0,1800,13.750285478500325,38.34200636872833
2.0,1900,17.38505412051001,37.56403012505211
2.0,2000,25.207018318252036,38.237053922416806
2.0,2100,36.777173913043484,37.28357095490716
2.0,2200,52.73588709677419,45.07157449058172
3.0,100,0.38508229724124904,55.54517683370643
3.0,200,0.4680402290822744,55.67252538414086
3.0,300,0.5771201504176036,46.80538980593748
3.0,400,0.435672606329935,43.44451757261709
3.0,500,0.3428739761521324,39.99663746960532
3.0,600,0.26740382693391523,33.871800251172026
3.0,700,0.27063736549809825,34.75803473064437
3.0,800,0.25075193625707537,32.87038320848173
3.0,900,0.3078878938765181,35.16948256790356
3.0,1000,0.4470610744893723,41.355961754956944
3.0,1100,0.6374347835992759,45.294896356413425
3.0,1200,0.9311512307250469,47.680073995252165
3.0,1300,1.314089048900699,47.67189546914376
3.0,1400,2.227702296294199,48.43333911713986
3.0,1500,4.234782014668982,51.470969896758426
3.0,1600,6.315924747301557,50.512256143179236
3.0,1700,9.154604012556874,49.83678199238334
3.0,1800,10.724865897074185,47.836362058101095
3.0,1900,14.251083677659754,47.20896893454082
3.0,2000,21.930626057529594,49.023535955036124
3.0,2100,35.17663043478261,47.272084052059995
3.0,2200,48.60483870967742,53.884440995769886
4.0,100,2.5400054628777307,62.50151170341046
4.0,200,3.220192764352546,61.3901141748537
4.0,300,3.228905892497479,53.31483945782628
4.0,400,2.9375789609708924,50.23744221679873
4.0,500,2.5476787099304223,46.94297432721408
4.0,600,1.9964868286359996,40.54841348123991
4.0,700,2.0647257896563964,41.482221392370896
4.0,800,1.8908009832012074,39.34572960118535
4.0,900,2.2895713700237104,41.594875922222144
4.0,1000,3.137428792156181,49.25438164968154
4.0,1100,3.961869574792951,54.07881178289089
4.0,1200,5.129888580276631,57.32968345097533
4.0,1300,6.148021569009261,58.80106661820284
4.0,1400,7.750156827173988,61.01017093301539
4.0,1500,10.969985570947301,64.69990636264522
4.0,1600,13.213133800521938,64.9384678953957
4.0,1700,15.88541293272934,65.15886897857972
4.0,1800,17.69903369126098,64.5721200825816
4.0,1900,21.061750614717724,64.55689440562257
4.0,2000,29.014051349959516,65.18789747446257
4.0,2100,46.381793478260875,62.00514895330112
4.0,2200,60.2983870967742,67.28757467144565
5.0,100,10.714119515624894,63.34390470156935
5.0,200,13.414968571029437,64.48807418630255
5.0,300,12.67982405623231,59.71756628684036
5.0,400,11.679463937340813,57.78143251869798
5.0,500,11.117365354948449,55.75770912280219
5.0,600,9.356212861841659,51.29936092133084
5.0,700,9.955503731343518,52.24359070754573
5.0,800,9.345593184103768,50.70693833562539
5.0,900,10.455446436563031,53.199082368178395
5.0,1000,13.513650967849376,59.747357321208874
5.0,1100,15.941938227633159,64.3220614059354
5.0,1200,18.73055502346572,68.15852645516038
5.0,1300,20.544808681792528,71.00773459802006
5.0,1400,23.151298679639577,74.21429062572214
5.0,1500,27.679008560793697,78.1968570667124
5.0,1600,30.422572409044097,79.56620035306321
5.0,1700,33.81247759637628,81.31661955628549
5.0,1800,36.78914893821183,82.77343743148074
5.0,1900,40.841491546046754,83.2105137356819
5.0,2000,46.88626498933272,84.03857027056576
5.0,2100,62.46195652173913,80.70011113394915
5.0,2200,79.53024193548387,82.89943014639923
6.0,100,22.58575200558442,69.52072022282375
6.0,200,29.087925687945233,69.27531335805007
6.0,300,26.696207496599094,63.76311523626206
6.0,400,26.816570920282366,62.19182829306849
6.0,500,27.526188558474022,60.707692157478135
6.0,600,26.41682112506323,55.955210853975025
6.0,700,29.858758532917555,58.29365314558576
6.0,800,31.832724582632036,57.09688258032441
6.0,900,35.125814368691174,61.25453152508172
6.0,1000,43.020823375667916,68.09234948968458
6.0,1100,49.62107353600234,73.01728780974915
6.0,1200,56.395433068354095,77.26311806810683
6.0,1300,65.15128658676366,80.0144864648817
6.0,1400,72.61672299533106,82.46041260398464
6.0,1500,76.80899166580606,85.99020939086236
6.0,1600,80.97839842897636,86.92552188121984
6.0,1700,83.23293251213842,88.75001055234121
6.0,1800,84.5479268023529,90.83007291876775
6.0,1900,87.40482648482838,91.24155147102478
6.0,2000,86.57301552269546,91.60638708586174
6.0,2100,88.89945652173914,88.07983871502894
6.0,2200,95.36491935483872,86.91423174160069
7.0,100,18.90083106556476,65.05153989257295
7.0,200,25.265606928341917,66.87984231721529
7.0,300,27.440653220810727,62.881623286571916
7.0,400,29.72484383448954,62.367632565320484
7.0,500,34.8407517025076,61.267640004353034
7.0,600,38.448095164544355,56.785275509629116
7.0,700,45.10885543214272,59.075689227826736
7.0,800,50.750560205237825,58.37553868911242
7.0,900,55.41641326826314,62.13142287088814
7.0,1000,63.181861764728566,68.31022136312289
7.0,1100,70.2125147140368,73.0292374707308
7.0,1200,77.89087411806236,76.93189068425426
7.0,1300,87.33628911183717,77.90756601197774
7.0,1400,93.26578628249396,78.74126847208407
7.0,1500,95.48788859305087,81.75025273913899
7.0,1600,96.43715764924514,81.24491779541745
7.0,1700,96.91392663560009,82.15435687595419
7.0,1800,96.89877268234628,83.4715972838947
7.0,1900,97.04519759689713,83.51456324812965
7.0,2000,97.26962407121306,85.5950601726712
7.0,2100,97.85326086956522,86.16405884759233
7.0,2200,96.45967741935485,88.26011316337147
8.0,100,7.910049671721551,67.39785647407437
8.0,200,10.628478837826473,69.36971806799062
8.0,300,12.139288816115121,62.60994177271596
8.0,400,13.448769306624115,61.130224380339826
8.0,500,16.109468621886244,59.684566488469514
8.0,600,18.519791874882905,54.24706681969747
8.0,700,24.12186523776517,58.0752446546041
8.0,800,30.50692437427308,58.3257338421129
8.0,900,38.53087829339486,62.90374903702217
8.0,1000,50.971108207043685,71.45560100958878
8.0,1100,61.09540010784125,77.0105973852681
8.0,1200,72.32425134885118,81.15726142226637
8.0,1300,85.75708027845506,81.76216344666841
8.0,1400,93.6689327251802,82.68932680633586
8.0,1500,96.92643349139745,85.54119973380476
8.0,1600,98.22606980625683,85.40863268175984
8.0,1700,98.9552090461757,86.8990609370387
8.0,1800,99.19370315993493,88.29423513481673
8.0,1900,99.17888919871216,89.114693114498
8.0,2000,99.5942764658279,90.46016266015047
8.0,2100,99.66032608695652,91.80947580645162
8.0,2200,100.0,93.61667533818938
9.0,100,2.312608119454932,61.93746901840225
9.0,200,2.630272384411218,63.348885241576305
9.0,300,3.5132284685234283,55.89684134450265
9.0,400,3.339329871492049,53.722681751898676
9.0,500,3.8001802654121457,51.139067609474765
9.0,600,4.294250816206681,44.41103583222513
9.0,700,5.945176009487594,47.10807761457913
9.0,800,8.555111073908819,47.00531998593919
9.0,900,15.591047361751963,52.50777688731837
9.0,1000,28.225785001047672,64.02340733494111
9.0,1100,41.05887360738911,72.53695017737351
9.0,1200,56.56626360821292,78.89494940585338
9.0,1300,73.97573186384886,81.51803279431697
9.0,1400,85.47611761554084,83.7087997649081
9.0,1500,91.92881111936794,86.1655759717215
9.0,1600,94.53967655735016,86.89205220434755
9.0,1700,96.47723248715516,89.45586802953106
9.0,1800,97.31097484910416,92.35241081395743
9.0,1900,96.59644097442258,93.8085777417255
9.0,2000,97.76774810564253,94.64027644947961
9.0,2100,97.55570652173913,95.87579257246377
9.0,2200,100.0,95.1425291218638
10.0,100,0.6871971390707082,58.912934194886105
10.0,200,0.6491521162173493,61.589165153419906
10.0,300,1.1122357497066022,53.45431751288755
10.0,400,0.8455859013814463,50.529809318502544
10.0,500,0.7628092851602977,47.13963165409068
10.0,600,0.8710764538775183,40.82591438964202
10.0,700,1.2835199004975344,42.934616578224016
10.0,800,2.016496220240706,41.66608109918302
10.0,900,4.378445315407489,46.30292621904248
10.0,1000,8.706633069320013,57.39487582914418
10.0,1100,15.296045626799359,65.72949705703643
10.0,1200,24.38117597292811,73.58933312106095
10.0,1300,33.182593202624986,78.79501676199024
10.0,1400,42.5435699782769,84.18529142195302
10.0,1500,54.03973654482519,88.35453132713168
10.0,1600,61.926943447126575,89.9967697246087
10.0,1700,69.0372524739032,92.03934852130111
10.0,1800,68.14414025390789,94.70158359334172
10.0,1900,70.70194428249125,95.52646438938118
10.0,2000,64.35599205473399,96.45289760283326
10.0,2100,43.50815217391305,97.77422276764842
10.0,2200,52.016129032258064,99.93008584807494
11.0,100,0.3917642060111914,59.15899468156302
11.0,200,0.3056376588909069,60.757534804674684
11.0,300,0.575095178356302,51.592017331505815
11.0,400,0.35391702872141384,47.85009271445159
11.0,500,0.27183853673920744,44.64766253363243
11.0,600,0.26526715245347054,37.964279945324776
11.0,700,0.35486376258244595,39.5840887533074
11.0,800,0.4689407059095052,38.06934208020285
11.0,900,1.0984049443897583,42.1199149261628
11.0,1000,2.216189541020814,52.07770523415488
11.0,1100,4.008163156815638,59.13034860177151
11.0,1200,6.525895508093302,65.71184194209674
11.0,1300,9.731405989695928,68.32629184447832
11.0,1400,14.409062297241443,72.70666429212788
11.0,1500,22.706277137782507,80.346022769631
11.0,1600,31.74622192121645,81.84769374208217
11.0,1700,43.62390697472326,84.34626150656135
11.0,1800,53.095709665966055,85.26377706981238
11.0,1900,58.79152830236503,84.8890867533608
11.0,2000,64.43029500478181,86.17836386375333
11.0,2100,67.54211956521739,90.24305555555557
11.0,2200,87.05040322580645,98.74831989247312
12.0,100,0.17357535230503215,58.60331969385677
12.0,200,0.14594217069423124,59.85609635880063
12.0,300,0.2924769408446678,50.752167274736244
