Month,Elevation,SCA,CCA
1.0,100,0.394812240324215,28.060157337001957
1.0,200,0.4878668102359332,39.88271661897505
1.0,300,0.9169800232740122,46.53102166609674
1.0,400,2.291778514606271,53.71130863055363
1.0,500,5.8427845991005585,65.3134769038091
1.0,600,11.627418369779544,72.59676802902742
1.0,700,19.21320128669253,79.0134635564437
1.0,800,28.868622119333207,85.18420998300026
1.0,900,35.962898529702564,89.04243147415923
1.0,1000,41.69502403730517,91.5174075579802
1.0,1100,53.76907396907739,94.2999281166761
1.0,1200,65.69266299246979,97.30235949111889
1.0,1300,70.86714184649463,98.74236354775994
1.0,1400,70.24115012358587,99.20427302907893
1.0,1500,65.48405947022621,99.51011188720952
1.0,1600,73.83183260567056,99.56753573997057
1.0,1700,74.17930048477497,99.54592215853032
1.0,1800,77.18847286013704,99.52024281679283
1.0,1900,71.15465707770545,99.62116727619303
1.0,2000,72.41876117857478,99.4222201471952
1.0,2100,70.53973044484869,99.5081318278621
1.0,2200,73.56807182436691,99.32729486087818
1.0,2300,57.988904299583936,98.88935286680358
1.0,2400,56.73400673400674,99.88588091186658
1.0,2500,19.607843137254903,99.97364537212735
2.0,100,0.4350697815784853,27.911851154574073
2.0,200,0.5087182823813142,37.088987666631134
2.0,300,0.9575706880209838,43.94622352935154
2.0,400,2.2601307600528995,50.731144554759844
2.0,500,5.795905473037372,62.29520084911067
2.0,600,11.658800977012364,69.2125422667081
2.0,700,19.31615656839694,75.10809602279863
2.0,800,28.8847325577947,81.23328139178793
2.0,900,37.14536995783007,85.20457765210244
2.0,1000,45.4186645025079,87.94156767770399
2.0,1100,56.8993001944238,91.22962093136047
2.0,1200,70.42139096344543,95.09498515712866
2.0,1300,77.2789861739842,97.1188823638937
2.0,1400,80.03415563824272,98.07465350393956
2.0,1500,76.8833980785524,98.69829685531701
2.0,1600,72.76668163713059,98.82321700268466
2.0,1700,75.37443190425685,98.91358242294969
2.0,1800,79.28947277996019,98.85663809846909
2.0,1900,88.04025609542155,99.0160664061182
