Year,Elevation,SCA,CCA
2000-02-01,100,0.22814790039055502,43.936942515379315
2000-02-01,200,0.16321353188555363,62.513692044286124
2000-02-01,300,0.15620298495683105,79.71173972307714
2000-02-01,400,0.16334282258742105,83.87668593825408
2000-02-01,500,0.0,88.16329981942891
2000-02-01,600,0.025992356930993735,90.99068716882421
2000-02-01,700,0.028460446234776983,92.24652219602109
2000-02-01,800,0.015562632390449261,94.62210181996377
2000-02-01,900,0.04972485579791875,94.59273271232605
2000-02-01,1000,0.0208575096133524,95.4187320033998
2000-02-01,1100,0.13540415590398422,95.62515424228025
2000-02-01,1200,0.36453946362252393,95.55305224761348
2000-02-01,1300,0.7512518552425345,95.27145492627577
2000-02-01,1400,1.48806263374305,94.48394353030517
2000-02-01,1500,1.4438164162285678,93.8273032149159
2000-02-01,1600,4.022253259938259,93.74596542294091
2000-02-01,1700,6.020268639909912,92.70268639909911
2000-02-01,1800,6.0911125899933385,93.3701373343819
2000-02-01,1900,14.330754492760645,93.2196299080833
2000-02-01,2000,21.056341337343152,93.62929373619656
2000-02-01,2100,11.03954195741636,94.94990159241371
2000-02-01,2200,0.0,100.0
2000-02-01,2300,0.0,100.0
2000-02-01,2400,0.0,100.0
2000-02-01,2500,0.0,100.0
2000-03-01,100,0.04648131158232116,44.18276348080929
2000-03-01,200,0.07783624285942745,57.010194410041365
2000-03-01,300,0.3861557860403808,59.90124719058039
2000-03-01,400,0.2610769293893994,61.40803480406802
2000-03-01,500,0.32188324547254926,63.83471742470329
2000-03-01,600,0.2008682763283669,65.1801859729884
2000-03-01,700,0.1489435232155936,65.65868623819378
2000-03-01,800,0.24475553698286837,67.07367356136389
2000-03-01,900,0.3752403368030275,67.50656901543357
2000-03-01,1000,0.4465970763090938,68.17531159193467
2000-03-01,1100,0.859615669370369,69.40072016606891
2000-03-01,1200,2.2088192527968293,71.5301078206561
2000-03-01,1300,3.8394545933724538,73.99490217855596
2000-03-01,1400,8.459973853917887,76.50948796542322
2000-03-01,1500,16.15438420062582,79.28333054934039
2000-03-01,1600,23.524178119975105,81.7934183223525
2000-03-01,1700,33.02353414300645,84.110528987095
2000-03-01,1800,40.329106419021045,86.62338502235366
2000-03-01,1900,41.81005505299152,90.03384466910917
2000-03-01,2000,58.23781777172121,87.96352258530752
2000-03-01,2100,51.80157452138131,89.93219439662887
2000-03-01,2200,50.75374407582938,96.66089230266384
2000-03-01,2300,17.652027027027028,99.39130941286115
2000-03-01,2400,28.52272727272727,98.43456112852664
2000-03-01,2500,0.0,100.0
2000-04-01,100,0.09614225199910476,48.17640302327933
2000-04-01,200,0.32472357981224254,60.976046652640484
2000-04-01,300,0.4217726438092938,61.56524059069289
2000-04-01,400,0.26667734694156725,62.20173288183862
2000-04-01,500,0.33674532616384606,63.472771709925325
2000-04-01,600,0.3119115733436883,63.79349980262053
2000-04-01,700,0.2943216718479295,63.47244780919479
2000-04-01,800,0.22952289003847584,63.2812710977476
2000-04-01,900,0.3028575217131904,62.26234895307799
2000-04-01,1000,0.36119607318886526,61.33374934292195
2000-04-01,1100,0.5689689212089348,61.351476186211315
2000-04-01,1200,1.9721356716816603,61.71875719933543
2000-04-01,1300,3.0238497496289543,62.50010403229143
2000-04-01,1400,8.67216975964592,65.57749002480696
2000-04-01,1500,14.590496671051367,69.1756036395373
2000-04-01,1600,21.344080468539076,73.44562552952117
2000-04-01,1700,29.967529960588728,77.57515095727918
2000-04-01,1800,37.164801258394306,82.79392224216467
2000-04-01,1900,41.393568258433746,86.71811772483558
2000-04-01,2000,58.69644283633286,83.89817381876018
2000-04-01,2100,59.29307568438006,90.03730873475017
2000-04-01,2200,32.22369668246446,98.2594347902405
2000-04-01,2300,0.0,100.0
2000-04-01,2400,0.0,100.0
2000-04-01,2500,0.0,100.0
2000-05-01,100,1.4809901540523889,47.84819036867917
2000-05-01,200,3.4300761146501655,62.20926631763505
2000-05-01,300,5.2484334624261315,62.514038547970586
2000-05-01,400,5.72681321816062,63.6758175790825
2000-05-01,500,8.24715731896039,65.91028822849707
2000-05-01,600,8.272921392861354,67.38721782067432
2000-05-01,700,8.131932933427633,67.66212819569695
2000-05-01,800,8.415493465135427,68.36207942427623
2000-05-01,900,8.681158699639862,69.25612417740174
2000-05-01,1000,9.513194124621617,70.14051296468828
2000-05-01,1100,12.773059015152855,71.95034950968913
2000-05-01,1200,17.925713385697417,76.51388584842184
