Year,Snowline_elev
2000-02-01,1357.524171354814
2000-03-01,1173.5269315097898
2000-04-01,1066.4655141262772
2000-05-01,850.9988677227598
2000-06-01,832.8333128512943
2000-07-01,979.9111990020666
2000-08-01,895.5912184167598
2000-09-01,870.9736067343116
2000-10-01,897.131317595355
2000-11-01,942.2573110378278
2000-12-01,1242.7742643600066
2001-01-01,1251.0264329003287
2001-02-01,1219.8479104818448
2001-03-01,1116.306448327625
2001-04-01,1006.7943251141071
2001-05-01,891.9002108737914
2001-06-01,901.3135049263451
2001-07-01,960.6560127846584
2001-08-01,793.3006707777977
2001-09-01,836.2986747091975
2001-10-01,984.7869348367927
2001-11-01,1108.622294507335
2001-12-01,1058.6077823205978
2002-01-01,1206.7596159206573
2002-02-01,1188.582748202378
2002-03-01,1085.2989794102905
2002-04-01,1017.9470945837643
2002-05-01,815.9061689018289
2002-06-01,1102.1175472238028
2002-07-01,545.8321720954536
2002-08-01,656.9327924041895
2002-09-01,873.8796197515388
2002-10-01,967.1982211868684
2002-11-01,897.9191201460632
2002-12-01,1089.306746785818
2003-01-01,1125.4608611007347
2003-02-01,1124.212660575804
2003-03-01,1141.3080570370669
2003-04-01,896.3453022406892
2003-05-01,875.6546110866743
2003-06-01,702.2174604523542
2003-07-01,677.0458400480551
2003-08-01,663.2246918877418
2003-09-01,910.4738172693569
2003-10-01,831.322174085556
2003-11-01,990.9599615066624
2003-12-01,1092.6967517225712
2004-01-01,1131.8626712239309
2004-02-01,1084.0909206349202
2004-03-01,1105.1254992668214
2004-04-01,763.8606723534405
2004-05-01,836.8154962590239
2004-06-01,864.7870677053463
2004-07-01,644.4919513090092
2004-08-01,669.043781306478
2004-09-01,773.9901891118604
2004-10-01,1019.4783664004684
2004-11-01,1056.026871446379
2004-12-01,1171.9920363305473
2005-01-01,1137.4944797652363
2005-02-01,1143.2225650811286
2005-03-01,1013.1076172348863
2005-04-01,865.5314800848402
2005-05-01,967.8192668371695
2005-06-01,1260.622526012957
2005-07-01,101.26582278481013
2005-08-01,292.0257647266753
2005-09-01,615.9878831399035
2005-10-01,801.204209682604
2005-11-01,1002.9895924148132
2005-12-01,1107.5125628789187
2006-01-01,1153.42481192415
2006-02-01,1114.3825364056731
2006-03-01,956.9206171012568
2006-04-01,913.0831851343185
2006-05-01,807.4764233916268
2006-06-01,603.216663978433
2006-07-01,557.7769505826087
2006-08-01,346.8121960172524
2006-09-01,655.9054965501205
2006-10-01,858.6812823506318
2006-11-01,968.7797136435588
2006-12-01,1047.7078940985505
2007-01-01,1173.4770634383087
2007-02-01,1138.9109278555932
2007-03-01,1162.6070853462159
2007-04-01,882.2750452715165
2007-05-01,822.835430647392
2007-06-01,651.1711849250835
2007-07-01,569.135302846351
2007-08-01,537.2298672674294
