Year,Snowline_elev
2000-02-01,3532.465842550423
2000-03-01,
2000-04-01,3386.3004643768563
2000-05-01,2931.7297276385016
2000-06-01,1888.9749676171823
2000-07-01,1513.8107224962312
2000-08-01,2035.637711755316
2000-09-01,1786.7726621674872
2000-10-01,2391.084476436235
2000-11-01,2990.6072623150217
2000-12-01,3556.742304210051
2001-01-01,3943.1105710814095
2001-02-01,
2001-03-01,3615.5486288826087
2001-04-01,3345.289840221018
2001-05-01,2497.917197387326
2001-06-01,2913.543608605834
2001-07-01,1814.1395220797258
2001-08-01,1936.3811958200079
2001-09-01,2117.55329552122
2001-10-01,2508.664868275972
2001-11-01,3097.827193664711
2001-12-01,3699.4480889667366
2002-01-01,4104.322132097334
2002-02-01,
2002-03-01,3663.106520628794
2002-04-01,3344.3518689954535
2002-05-01,2350.314902911169
2002-06-01,1499.4333778043585
2002-07-01,1413.5256217597116
2002-08-01,1669.2387923259566
2002-09-01,2016.5909236382256
2002-10-01,2290.0839330308986
2002-11-01,2616.517374128777
2002-12-01,3183.06721527927
2003-01-01,3719.5550755939526
2003-02-01,3837.145196506549
2003-03-01,4706.77966101695
2003-04-01,4378.079555175363
2003-05-01,2016.4468649822484
2003-06-01,1939.8160479440658
2003-07-01,1907.6347627795024
2003-08-01,2184.199327684541
2003-09-01,2605.5965345302197
2003-10-01,2958.991596638655
2003-11-01,3408.4543875388927
2003-12-01,3969.694734453019
2004-01-01,4904.494382022473
2004-02-01,4496.335554209571
2004-03-01,
2004-04-01,2550.4575363631525
2004-05-01,2779.9986005000037
2004-06-01,2170.579534678444
2004-07-01,1795.5543269510565
2004-08-01,1582.0718491933515
2004-09-01,2507.277799293218
2004-10-01,3152.071347520554
2004-11-01,3258.3264925962185
2004-12-01,3873.5093094508597
2005-01-01,4111.968085106382
2005-02-01,
2005-03-01,3609.875820990773
2005-04-01,3361.468908382572
2005-05-01,2063.742812336644
2005-06-01,2159.8950693895968
2005-07-01,2016.3732374265003
2005-08-01,1973.511028504696
2005-09-01,1906.7251106194692
2005-10-01,2403.5513382283284
2005-11-01,2829.6402469311006
2005-12-01,3210.8821383634495
2006-01-01,4068.8361524867455
2006-02-01,4347.62054837693
2006-03-01,
2006-04-01,3700.0
2006-05-01,3283.316151067531
2006-06-01,2123.258538059941
2006-07-01,1208.5716647020188
2006-08-01,2092.38106768829
2006-09-01,2465.9529020660816
2006-10-01,2594.687101493495
2006-11-01,3270.321892953154
2006-12-01,3811.9685133281646
2007-01-01,3680.0500089301663
2007-02-01,3650.0
2007-03-01,3900.0
2007-04-01,3991.447466191113
2007-05-01,3193.3569509685326
2007-06-01,1663.5699918878972
2007-07-01,1971.993269479679
2007-08-01,1787.045823002098
2007-09-01,2357.8969729155606
2007-10-01,2816.0242853122113
2007-11-01,3545.4844094277896
2007-12-01,3996.0857514565296
2008-01-01,
2008-02-01,4026.9864233251715
2008-03-01,3914.57592686643
2008-04-01,3779.919678714859
2008-05-01,2127.2042772358272
2008-06-01,1960.2253264673245
2008-07-01,1898.980888693566
