Year,Snowline_elev
2000-02-01,4888.910924043436
2000-03-01,4760.653795471304
2000-04-01,4569.945178828961
2000-05-01,4650.384988254594
2000-06-01,3906.4980622976504
2000-07-01,4434.026640154553
2000-08-01,4541.239632344491
2000-09-01,4977.121276024692
2000-10-01,4280.000000000001
2000-11-01,4489.386316882906
2000-12-01,4658.7093357234535
2001-01-01,4819.432492257287
2001-02-01,4937.235467884876
2001-03-01,4575.26215393866
2001-04-01,4523.636935526532
2001-05-01,4551.097572227832
2001-06-01,4308.045977011494
2001-07-01,4638.7394340497285
2001-08-01,4432.844322011141
2001-09-01,4748.703722201534
2001-10-01,4913.965984664416
2001-11-01,4998.2097599189
2001-12-01,4764.5703351281545
2002-01-01,4902.520148761438
2002-02-01,4882.291527787748
2002-03-01,4972.008326849886
2002-04-01,4868.217697211662
2002-05-01,3680.374729762191
2002-06-01,3773.3467319750166
2002-07-01,4000.0
2002-08-01,3775.5626862774216
2002-09-01,4051.531037449257
2002-10-01,4391.926434396058
2002-11-01,4672.248654992259
2002-12-01,4842.168136760486
2003-01-01,4763.136393525192
2003-02-01,4561.6424848570205
2003-03-01,4783.1736846540625
2003-04-01,4823.063199586704
2003-05-01,3984.7281859959967
2003-06-01,4225.586472305697
2003-07-01,4040.5043348559702
2003-08-01,3606.3957647732154
2003-09-01,4612.903579771168
2003-10-01,4923.801216910645
2003-11-01,4866.862594173491
2003-12-01,4922.892825156732
2004-01-01,4867.489532614667
2004-02-01,4894.243287592189
2004-03-01,4833.28902114789
2004-04-01,4827.568897843651
2004-05-01,4970.382030955077
2004-06-01,4843.5428113969665
2004-07-01,4031.82567389687
2004-08-01,3963.4450807864305
2004-09-01,4472.624911545561
2004-10-01,5056.916450023385
2004-11-01,4901.725209933893
2004-12-01,4751.13178725177
2005-01-01,4789.154551396422
2005-02-01,4768.718704315495
2005-03-01,4952.159351313243
2005-04-01,3454.8387096774195
2005-05-01,3828.0175353599966
2005-06-01,4280.157189232847
2005-07-01,4096.397373838536
2005-08-01,4679.406477257328
2005-09-01,4160.747517454614
2005-10-01,4687.510511160942
2005-11-01,4915.2818839840975
2005-12-01,4894.534087174864
2006-01-01,4715.897910846591
2006-02-01,4696.579760350553
2006-03-01,4874.63121659758
2006-04-01,4752.429821913672
2006-05-01,4433.6131904441645
2006-06-01,3516.733990663888
2006-07-01,4832.328345766318
2006-08-01,4274.630958757364
2006-09-01,3400.0
2006-10-01,4688.034796607019
2006-11-01,4802.027183597152
2006-12-01,4304.362750196889
2007-01-01,4626.110953519472
2007-02-01,4744.756614179521
2007-03-01,4448.441242715669
2007-04-01,4605.107179973277
2007-05-01,4285.604108510486
2007-06-01,3654.9295649389924
2007-07-01,3659.665599151227
2007-08-01,4123.59884163594
2007-09-01,4208.4716351501675
2007-10-01,4448.16781338231
2007-11-01,4889.8848076914055
2007-12-01,4916.367043838931
2008-01-01,4816.639311789007
2008-02-01,4814.176629801575
2008-03-01,4803.995785304885
2008-04-01,4808.915910650301
2008-05-01,4481.674571945738
2008-06-01,4006.9236914379176
2008-07-01,4498.37659554975
2008-08-01,4786.326929346102
2008-09-01,4583.99348544503
2008-10-01,4973.227441029691
2008-11-01,4953.258770367316
2008-12-01,4717.500068611575
2009-01-01,4796.697479520028
2009-02-01,4701.791369593815
2009-03-01,4728.0282256816545
2009-04-01,4810.3424707186
2009-05-01,4877.083174117948
2009-06-01,4058.8383828436145
2009-07-01,4209.911876465357
2009-08-01,4055.5419230806397
2009-09-01,4906.056333242731
2009-10-01,4887.106691686495
2009-11-01,4895.115205519406
2009-12-01,4537.474859560302
2010-01-01,4907.394278157766
2010-02-01,4957.488579763436
2010-03-01,4836.869782497586
2010-04-01,4520.336500613317
2010-05-01,3547.9267517480807
2010-06-01,4327.475158330167
2010-07-01,4543.50580781415
2010-08-01,4759.9160522729635
2010-09-01,4668.807307095501
2010-10-01,4673.82623891084
2010-11-01,4662.915978286523
2010-12-01,4536.939240550367
2011-01-01,4491.641220147215
2011-02-01,4609.473470217524
2011-03-01,4830.373414155544
2011-04-01,4772.01394131478
2011-05-01,4444.2626708549105
2011-06-01,4342.970718784746
2011-07-01,
2011-08-01,3594.0030911901076
2011-09-01,4459.887035179455
2011-10-01,4899.743451734441
2011-11-01,4710.3957930228535
2011-12-01,4951.094998111278
2012-01-01,4815.897116088133
2012-02-01,4879.787375979428
2012-03-01,4754.339622641509
2012-04-01,4265.796857866581
2012-05-01,4599.373017898152
2012-06-01,4586.749089805826
2012-07-01,4870.805762338019
2012-08-01,4713.257012844232
2012-09-01,4942.705695455904
2012-10-01,4624.413579280323
