Year,Elevation,SCA,CCA
2000-02-01,3200,0.0,0.0
2000-02-01,3300,0.0,0.0
2000-02-01,3400,0.0,0.5835775732794076
2000-02-01,3500,0.0,0.15940973994136415
2000-02-01,3600,0.0,0.26026627644145967
2000-02-01,3700,0.0,0.8288677363607186
2000-02-01,3800,1.4090363756236413,0.44423524340224285
2000-02-01,3900,4.387527487859721E-4,0.2519098907154659
2000-02-01,4000,0.3477762822098803,0.12319519884874093
2000-02-01,4100,0.005192032325411113,0.10220105735282926
2000-02-01,4200,0.2721536640065578,0.07499345408180705
2000-02-01,4300,0.17338971277077214,0.1242089565555443
2000-02-01,4400,0.053105914566640024,0.08143317604937592
2000-02-01,4500,0.003871045557180654,0.05833733567751198
2000-02-01,4600,0.0,0.03966305045153114
2000-02-01,4700,0.0,0.04706655960608007
2000-02-01,4800,0.0,0.12527027729893672
2000-02-01,4900,0.0,0.09772360842874961
2000-02-01,5000,0.0,0.11272910350443816
2000-02-01,5100,0.0,0.0999478447734975
2000-02-01,5200,0.1272897300616924,0.17530636741758113
2000-02-01,5300,0.13671667275614705,0.33932272919658657
2000-02-01,5400,0.8077092679934045,0.4195185781663407
2000-02-01,5500,1.8364542196524491,0.2665822673191867
2000-02-01,5600,3.1596168098597337,0.6494011510343752
2000-02-01,5700,5.12448336122643,0.5778957198731396
2000-02-01,5800,6.647012635772745,0.07815567155715165
2000-02-01,5900,8.453070544405719,0.2532319261077823
2000-02-01,6000,16.197404222048444,0.6153244722439395
2000-02-01,6100,19.62145833333331,0.027343749999999976
2000-02-01,6200,21.49103831891225,2.167799752781212
2000-02-01,6300,42.635458487232995,0.837080456078368
2000-02-01,6400,61.58408573116195,1.1201586364019915
2000-02-01,6500,55.86199358787527,2.7761585543573317
2000-02-01,6600,67.04435872709739,0.0
2000-02-01,6700,65.6179775280899,0.0
2000-02-01,6800,35.61797752808988,0.0
2000-03-01,3200,0.0,3.7037037037037037
2000-03-01,3300,0.0,0.5767375529549935
2000-03-01,3400,0.0,1.126423743191222
2000-03-01,3500,0.0,1.318767411083721
2000-03-01,3600,0.0,1.2491755379509004
2000-03-01,3700,0.0,1.2498991200740552
2000-03-01,3800,1.3719990744438741,1.5197716116298945
2000-03-01,3900,0.0013917237191491036,1.5119041327936888
2000-03-01,4000,0.27745382213435527,1.4519981712960186
2000-03-01,4100,0.009320153465545001,1.3667738752697536
2000-03-01,4200,0.16348786443688057,1.444393427116969
2000-03-01,4300,0.13912040430047312,1.477448146540211
2000-03-01,4400,0.04722167228993228,1.477473491338933
2000-03-01,4500,0.015748771588209913,1.390217861500784
2000-03-01,4600,0.010420297541544884,1.349199787470988
2000-03-01,4700,0.012743949059628232,1.22990450599574
2000-03-01,4800,0.031706963680675444,1.2136903823796779
2000-03-01,4900,0.06626776107049305,1.2662514020738753
2000-03-01,5000,0.06797172899896037,1.2207748383770245
2000-03-01,5100,0.13287230204542627,1.1881722428092085
2000-03-01,5200,0.31440973676129896,1.2720674817579447
2000-03-01,5300,0.5358043359512069,1.4660740602033087
2000-03-01,5400,1.4303414624793902,1.79190304897126
2000-03-01,5500,2.2565299271268273,1.5746058721040144
2000-03-01,5600,3.733258305655437,1.4794906793858031
2000-03-01,5700,6.55523296132259,2.1685128112157463
2000-03-01,5800,6.230701001846645,1.514445431565068
2000-03-01,5900,9.15308942949851,1.7067624616452033
2000-03-01,6000,15.372666145426088,2.2062494944865287
2000-03-01,6100,18.046927083333323,3.051544540229882
2000-03-01,6200,17.378059332509288,2.3754315672818733
2000-03-01,6300,38.31323269632243,2.977024415365786
2000-03-01,6400,53.32073242764324,2.3108773012025763
2000-03-01,6500,49.80982220926845,2.715605181961629
2000-03-01,6600,51.82690453230471,1.96189272769594
2000-03-01,6700,44.20112359550562,3.1034482758620685
2000-03-01,6800,24.633707865168528,0.5850445563734985
2000-04-01,3200,0.0,14.814814814814815
2000-04-01,3300,0.0,15.972484375655384
2000-04-01,3400,0.0,16.151180979737855
2000-04-01,3500,0.0,16.401180646120157
2000-04-01,3600,0.0,16.216712420378713
2000-04-01,3700,0.0,16.039389594858747
2000-04-01,3800,1.7328581933905154,16.256015346102647
