date,value
2000-02-01,5.068779049428505
2000-03-01,0.9657897809117487
2000-04-01,6.3196058071118815
2000-05-01,17.985895643197505
2000-06-01,31.95638352266158
2000-07-01,43.18435014157396
2000-08-01,36.53697187344391
2000-09-01,36.57055030397321
2000-10-01,30.243277572210282
2000-11-01,22.109678374380305
2000-12-01,11.286424967723173
2001-01-01,3.528731346930225
2001-02-01,1.4144932533730459
2001-03-01,2.716392621703738
2001-04-01,7.65322758369269
2001-05-01,3.03398914060689
2001-06-01,21.319919393036145
2001-07-01,33.20506297531556
2001-08-01,37.53976710202431
2001-09-01,34.04725141891006
2001-10-01,28.247189841172922
2001-11-01,19.978513974327964
2001-12-01,8.88981591788882
2002-01-01,3.1182600987877795
2002-02-01,1.736154602704266
2002-03-01,2.540210969910988
2002-04-01,7.449270977643624
2002-05-01,7.405125220736654
2002-06-01,44.87676111371959
2002-07-01,42.17814649163599
2002-08-01,40.4578346771593
2002-09-01,36.016157162236745
2002-10-01,31.37931243150124
2002-11-01,26.6182792834618
2002-12-01,17.406657585177058
2003-01-01,10.385767027328171
2003-02-01,4.338851256890287
2003-03-01,2.739408042053183
2003-04-01,2.431756946606547
2003-05-01,13.955904409101999
2003-06-01,35.484176009778565
2003-07-01,37.46339588085689
2003-08-01,32.193711925396755
2003-09-01,29.043880317138793
2003-10-01,22.104222627122823
2003-11-01,14.867324427727269
2003-12-01,5.434399436627472
2004-01-01,2.5353029813288015
2004-02-01,1.8930104452960321
2004-03-01,1.340359922132904
2004-04-01,11.009860766859628
2004-05-01,15.871439506274662
2004-06-01,23.905201382148416
2004-07-01,31.79884590171507
2004-08-01,36.179430248563044
2004-09-01,27.124680571068918
2004-10-01,16.756772478739407
2004-11-01,15.976218102762788
2004-12-01,5.192402019632437
2005-01-01,2.482994554787142
2005-02-01,1.2750613071007986
2005-03-01,4.072769797586076
2005-04-01,7.561913205325527
2005-05-01,30.80411121485055
2005-06-01,34.086809324090524
2005-07-01,35.98185472123294
2005-08-01,38.39319893259091
2005-09-01,37.961009357567825
2005-10-01,31.869921764563692
2005-11-01,26.238960986614142
2005-12-01,17.392358446348688
2006-01-01,7.867768678347294
2006-02-01,4.036840015042471
2006-03-01,2.5651775080618826
2006-04-01,3.8241329001909534
2006-05-01,6.7985892619483
2006-06-01,32.186979004055424
2006-07-01,38.830899190204086
2006-08-01,36.99956420253215
2006-09-01,33.10409063023786
2006-10-01,30.25688541577396
2006-11-01,21.069931188268107
2007-01-01,4.3194407615017685
2007-02-01,3.0068541653545613
2007-03-01,2.8006751054308645
2007-04-01,5.143390888096252
2007-05-01,12.571982983788113
2007-06-01,38.827668228322594
2007-07-01,41.573882364930135
2007-08-01,39.58912067294816
2007-09-01,33.29120339402876
2007-10-01,25.890134577387908
2007-11-01,14.327731920395447
2007-12-01,5.277228109146452
2008-01-01,1.9817928176360409
2008-02-01,2.257409396072899
2008-03-01,2.9812841381731445
2008-04-01,2.0625285068720083
2008-05-01,28.28591073147574
2008-06-01,37.601049296325776
2008-07-01,36.55162662532332
2008-08-01,39.64336423453951
2008-09-01,35.24556448195924
2008-10-01,29.455499541585542
2008-11-01,21.049187474324203
2008-12-01,8.29212386002135
2009-01-01,3.0834792608922377
2009-02-01,1.81077224326677
2009-03-01,1.8818690682707062
2009-04-01,1.231411677650983
2009-05-01,8.597499438532143
2009-06-01,20.93529356379766
2009-07-01,41.61981788868526
2009-08-01,39.14564752670642
2009-09-01,35.15214781720394
2009-10-01,29.511565887362973
2009-11-01,20.51887316115028
2009-12-01,9.977637397086985
2010-01-01,3.6533527926173472
2010-02-01,1.5307360818631033
2010-03-01,1.0431614936722577
2010-04-01,1.0447757272380236
2010-05-01,7.9267484854619275
2010-06-01,33.046418610945196
2010-07-01,39.60993470916947
2010-08-01,32.81637495939539
2010-09-01,25.59218956729235
2010-10-01,14.986461357913951
2010-11-01,10.187779302824627
2010-12-01,2.7614310934410944
2011-01-01,1.6436140522524447
2011-02-01,1.8889781815218671
2011-03-01,1.0620769958728637
2011-04-01,1.2216782630068657
2011-05-01,2.5551350251843528
2011-06-01,24.561031025949383
2011-07-01,41.95342664569082
2011-08-01,38.62311665455605
2011-09-01,31.891620373078947
2011-10-01,23.33448562598069
2011-11-01,11.86193661518459
2011-12-01,3.017681286623758
2012-01-01,1.3029304543297153
2012-02-01,0.9273136244094324
2012-03-01,0.8090177942608023
2012-04-01,8.098963218177696
2012-05-01,21.28520415599371
2012-06-01,32.88711065114508
2012-07-01,30.33905777099894
2012-08-01,31.790262047264218
2012-09-01,24.697870052729602
2012-10-01,19.366851692252165
2012-11-01,9.036211447344135
2012-12-01,3.0487984038959066
2013-01-01,1.3923452639607778
2013-02-01,1.2241788479093274
2013-03-01,0.8398150537558419
2013-04-01,1.0344529382673726
2013-05-01,17.777771245742766
2013-06-01,33.95801229465062
2013-07-01,34.97916098101449
2013-08-01,34.37477477212169
2013-09-01,27.218773229408757
2013-10-01,21.952135793116458
2013-11-01,11.676361955370016
2013-12-01,3.2560427751895387
2014-01-01,1.1243258397096971
2014-02-01,1.274606346677607
2014-03-01,2.0802649191967855
2014-04-01,1.572946814929955
2014-05-01,17.58132822125208
2014-06-01,37.53520254733558
2014-07-01,33.650908103059194
2014-08-01,29.359080727705027
2014-09-01,26.267202009421208
2014-10-01,16.691722634566975
2014-11-01,5.908096793517783
2014-12-01,2.42023387056381
2015-01-01,0.988842058001779
2015-02-01,1.2059391314384076
2015-03-01,2.9889334458328403
2015-04-01,2.7114933522103737
