Year,Elevation,SCA,CCA
2000-02-01,100,0.1271933184529512,51.97426953224309
2000-02-01,200,0.17457141104670837,44.285640353298504
2000-02-01,300,0.05402289674862414,56.93188968613222
2000-02-01,400,0.03950169235289764,68.3775057252893
2000-02-01,500,0.0,73.05741992794758
2000-02-01,600,0.0,77.44952601836354
2000-02-01,700,0.0760050299419563,80.41207569449234
2000-02-01,800,0.07250686049245411,82.78831355364623
2000-02-01,900,0.26581190758228873,86.11239920794922
2000-02-01,1000,0.27900882585725745,86.32734818572217
2000-02-01,1100,0.5393758595373797,89.54350163893831
2000-02-01,1200,0.9224031012396589,91.35745142329878
2000-02-01,1300,1.4456951123529942,93.4200913585918
2000-02-01,1400,2.3552421637757943,92.7340573369704
2000-02-01,1500,4.244121546662333,92.4084070676729
2000-02-01,1600,1.825695141596432,97.3058156094599
2000-02-01,1700,1.960664299995917,98.39433631207389
2000-02-01,1800,0.5817911741041031,99.33155907656113
2000-02-01,1900,0.0,99.46457255041942
2000-02-01,2000,0.0,100.0
2000-02-01,2100,0.0,100.0
2000-02-01,2200,0.0,100.0
2000-03-01,100,0.317218559578009,59.571432573196184
2000-03-01,200,0.23793413705559602,53.738753420487896
2000-03-01,300,0.22314695507065768,66.09589947427177
2000-03-01,400,0.37068153477648486,74.29511289825152
2000-03-01,500,0.3588645641738828,77.08096974347193
2000-03-01,600,0.41448843989164047,80.34505552217047
2000-03-01,700,0.688946779226953,82.73300034821459
2000-03-01,800,0.663688682805207,84.07908622961709
2000-03-01,900,0.7412141417648892,84.79014496413232
2000-03-01,1000,1.2813832275457242,85.60177922261337
2000-03-01,1100,1.883961161836039,85.52277878783967
2000-03-01,1200,3.408790240921274,87.62901773899023
2000-03-01,1300,5.476217016196767,89.97409770827012
2000-03-01,1400,7.782896700808057,91.13472395512579
2000-03-01,1500,13.923965689855777,92.10011541838442
2000-03-01,1600,14.57481381178063,94.62942285073457
2000-03-01,1700,22.595544130248463,96.15014992197852
2000-03-01,1800,15.809401497802794,96.4010474802209
2000-03-01,1900,22.014991968588262,97.88259983875632
2000-03-01,2000,18.554729011689695,98.19121257649604
2000-03-01,2100,29.781420765027317,96.9191633691351
2000-03-01,2200,0.0,100.0
2000-04-01,100,1.8010910235580333,54.96192258053601
2000-04-01,200,1.291707024451569,50.352024604044594
2000-04-01,300,1.5291391645294592,60.53622226028665
2000-04-01,400,1.6870991037867031,67.8491993954142
2000-04-01,500,1.764678045170122,70.32749123851933
2000-04-01,600,1.6233403000928517,72.99569102456947
2000-04-01,700,2.1947856523972744,75.1657762317635
2000-04-01,800,2.549720542359224,76.79162154653079
2000-04-01,900,3.0184035462099703,77.87438707550147
2000-04-01,1000,5.114851428077376,78.34252852554177
2000-04-01,1100,7.787744677331018,79.33967997922824
2000-04-01,1200,12.21581356612605,82.82069854229424
2000-04-01,1300,18.216869330099783,86.43894942779875
2000-04-01,1400,23.536908744660007,87.51961081468494
2000-04-01,1500,25.250547934085525,90.02915299963182
2000-04-01,1600,27.659456493824838,93.50435930759498
2000-04-01,1700,28.508303749948947,95.75926152618516
2000-04-01,1800,26.14287924738501,97.06892322786354
2000-04-01,1900,22.886400142780662,98.5318711536809
2000-04-01,2000,30.90329436769395,97.37710079899243
2000-04-01,2100,49.04371584699454,97.01730418943532
2000-04-01,2200,3.9268788083953967,99.85456004413354
2000-05-01,100,7.09251831644148,47.45319152455188
2000-05-01,200,5.250503217921065,39.91083336978285
2000-05-01,300,6.738919539204896,50.16387054079668
2000-05-01,400,7.741638931003239,57.64029142776277
2000-05-01,500,7.060629779980728,62.48923995638828
2000-05-01,600,9.354825213301318,67.2498847261574
2000-05-01,700,12.014497504198008,71.21402012224114
2000-05-01,800,15.38617707084144,75.8190608089553
2000-05-01,900,19.68781660626661,79.79922372955389
2000-05-01,1000,25.803461172657403,84.45453089779552
2000-05-01,1100,30.57093445284328,87.38271682356752
2000-05-01,1200,39.177970773093115,90.1129914565932
2000-05-01,1300,45.77330943298182,92.1233796532223
2000-05-01,1400,49.648885686345025,92.68453044086074
2000-05-01,1500,45.515477446762404,93.59744149041529
2000-05-01,1600,36.46718651507013,95.1989082882281
2000-05-01,1700,40.495858326192455,94.70230362095349
2000-05-01,1800,28.238534381382653,97.14345325206078
2000-05-01,1900,37.51142245225773,96.12966555934898
2000-05-01,2000,40.399787460148794,94.88875938432004
2000-05-01,2100,48.07445355191257,95.43231094658911
2000-05-01,2200,3.9268788083953967,99.87332649005178
