Year,Snowline_elev
2000-02-01,
2000-03-01,
2000-04-01,3471.1672473867598
2000-05-01,2838.586956521739
2000-06-01,1567.1652896802996
2000-07-01,1467.416523756683
2000-08-01,1945.9868224019172
2000-09-01,1721.7654437817732
2000-10-01,2477.7777777777774
2000-11-01,2996.6026587887736
2000-12-01,3568.0676855895194
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,3289.842715231788
2001-05-01,2558.6701434159063
2001-06-01,2901.0385005065855
2001-07-01,1820.74386048167
2001-08-01,1892.6769302815662
2001-09-01,2092.5368305793345
2001-10-01,2700.0
2001-11-01,3177.6910931550115
2001-12-01,3634.349680170575
2002-01-01,
2002-02-01,
2002-03-01,3941.293532338309
2002-04-01,3705.578635014837
2002-05-01,2770.2702702702704
2002-06-01,1411.6836612443756
2002-07-01,1391.3100298515672
2002-08-01,1477.7294703420403
2002-09-01,1935.5031640685295
2002-10-01,2295.821325648415
2002-11-01,2785.674444547736
2002-12-01,3304.8783068783064
2003-01-01,3536.7802855826812
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,1775.1809720785936
2003-07-01,1740.5871496135662
2003-08-01,2452.3219814241484
2003-09-01,2625.345966121159
2003-10-01,3001.564316668428
2003-11-01,3330.7938068321455
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,2367.613824690391
2004-05-01,2912.915220624691
2004-06-01,2047.386719645449
2004-07-01,1645.075421472937
2004-08-01,1452.781424211944
2004-09-01,2346.444847900997
2004-10-01,3248.6057068741898
2004-11-01,3261.9422572178482
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,3125.1652710445132
2005-05-01,2065.630982182301
2005-06-01,2590.1041666666665
2005-07-01,2010.9261039844284
2005-08-01,1717.1078798522688
2005-09-01,1783.3769613702734
2005-10-01,2410.6484737656488
2005-11-01,2859.760237640569
2005-12-01,3326.2300969711478
2006-01-01,
2006-02-01,
2006-03-01,
2006-04-01,
2006-05-01,3361.338878985938
2006-06-01,2014.447970602973
2006-07-01,1204.026262649053
2006-08-01,1813.8201421220288
2006-09-01,2519.264069264069
2006-10-01,2631.7032040472177
2006-11-01,3163.9861151287246
2006-12-01,3900.0
2007-01-01,
2007-02-01,
2007-03-01,
2007-04-01,
2007-05-01,3142.942168435671
2007-06-01,1493.842009044549
2007-07-01,1561.8877648406187
2007-08-01,1619.8570342830142
2007-09-01,2412.848297213622
2007-10-01,2857.24177179171
2007-11-01,3335.924298749578
2007-12-01,
2008-01-01,
2008-02-01,
2008-03-01,
2008-04-01,
2008-05-01,2320.0045259108397
2008-06-01,1904.1194888053085
2008-07-01,1731.1495604457136
2008-08-01,1821.0893114158018
2008-09-01,2040.9168259287378
2008-10-01,2721.9026548672564
2008-11-01,3129.5866785608087
2008-12-01,
2009-01-01,
2009-02-01,
2009-03-01,
2009-04-01,
2009-05-01,3757.417102966841
2009-06-01,2261.171032357474
2009-07-01,1498.840519542138
2009-08-01,1601.8152315015143
2009-09-01,2084.574895636166
2009-10-01,2704.3715846994537
2009-11-01,3133.5647242862733
2009-12-01,3685.2276677094196
2010-01-01,
2010-02-01,
2010-03-01,
2010-04-01,
2010-05-01,3156.997356554191
2010-06-01,1707.8871001174605
2010-07-01,1487.1790191921598
2010-08-01,1793.3587327050325
2010-09-01,2201.819129398918
2010-10-01,3113.2342604679184
2010-11-01,3235.564244794034
2010-12-01,
2011-01-01,
2011-02-01,
2011-03-01,
2011-04-01,
2011-05-01,
2011-06-01,1564.5497409628035
2011-07-01,1439.4870095440083
2011-08-01,1670.7646210187547
2011-09-01,1936.770857099399
2011-10-01,2885.8059783605354
2011-11-01,3447.969401947149
2011-12-01,
2012-01-01,
2012-02-01,
2012-03-01,
2012-04-01,3495.429583702392
2012-05-01,2739.657643312102
2012-06-01,1907.8691475416251
2012-07-01,2604.017885659533
2012-08-01,1864.6970553694923
2012-09-01,2868.8334817453247
2012-10-01,2966.208161393857
2012-11-01,3727.7227722772273
2012-12-01,
2013-01-01,
2013-02-01,
2013-03-01,
2013-04-01,
2013-05-01,2491.7869098464735
2013-06-01,2041.710809468631
2013-07-01,2177.9849183074984
2013-08-01,1867.1032019550094
2013-09-01,2821.0262028667944
2013-10-01,3014.3293718166387
2013-11-01,3500.0
2013-12-01,
2014-01-01,
2014-02-01,
2014-03-01,
2014-04-01,
2014-05-01,3231.76510989011
2014-06-01,1490.881428136728
2014-07-01,1660.5198102492147
2014-08-01,2210.3416515557087
2014-09-01,2493.3244414804935
2014-10-01,3200.9214140161253
2014-11-01,
2014-12-01,
2015-01-01,
2015-02-01,
2015-03-01,3336.074123391035
2015-04-01,
2015-05-01,
2015-06-01,
2015-07-01,1879.0465499534264
2015-08-01,1926.3860145953602
2015-09-01,2355.4535017221583
2015-10-01,2037.1789383561643
2015-11-01,2823.884892086331
2015-12-01,3362.2610048910633
2016-01-01,
2016-02-01,
2016-03-01,
2016-04-01,3109.456352443818
2016-05-01,2405.099239036636
2016-06-01,1684.2724204928927
2016-07-01,1693.6951632011817
2016-08-01,1985.429114611624
2016-09-01,2801.78412132025
2016-10-01,3017.542857142857
2016-11-01,3355.2506775067745
2016-12-01,3251.896711245689
2017-01-01,
2017-02-01,
2017-03-01,
2017-04-01,3468.572241183163
2017-05-01,1828.691209223111
2017-06-01,1930.2000543712925
2017-07-01,1654.5115523240065
2017-08-01,1929.8907182399894
2017-09-01,2326.8274764295334
2017-10-01,2638.836244028507
2017-11-01,3653.450608930988
2017-12-01,
2018-01-01,
2018-02-01,
2018-03-01,
2018-04-01,
2018-05-01,
2018-06-01,1586.148944364693
2018-07-01,1891.729254442206
2018-08-01,2049.6471081502877
2018-09-01,2870.8895911136647
2018-10-01,3183.2203904116514
2018-11-01,3577.8919553728706
2018-12-01,
2019-01-01,
2019-02-01,
2019-03-01,
2019-04-01,3900.0
2019-05-01,
2019-06-01,1832.3883924167997
2019-07-01,2150.081671924996
2019-08-01,3600.0
2019-09-01,3313.0480533146256
2019-10-01,
2019-11-01,
2019-12-01,
2020-01-01,
2020-02-01,
2020-03-01,
2020-04-01,3514.2948553877654
2020-05-01,
2020-06-01,1790.4466476490654
2020-07-01,1557.0444192996194
2020-08-01,1980.521890833504
2020-09-01,2591.8864647780306
2020-10-01,3294.0846560846558
2020-11-01,
2020-12-01,
2021-01-01,
2021-02-01,
2021-03-01,
2021-04-01,
2021-05-01,2742.634012245407
2021-06-01,2585.456581239114
2021-07-01,2700.0
2021-08-01,2369.246877030833
2021-09-01,2586.820970087903
2021-10-01,3444.3513613403966
2021-11-01,
2021-12-01,
2022-01-01,
2022-02-01,
2022-03-01,
2022-04-01,3233.84497313891
2022-05-01,
2022-06-01,2287.3470907350275
2022-07-01,1314.1654261957387
2022-08-01,1620.00044929685
2022-09-01,2313.407134071341
2022-10-01,2726.2619573215597
2022-11-01,3523.579834374546
2022-12-01,
2023-01-01,
2023-02-01,
2023-03-01,
2023-04-01,
2023-05-01,
2023-06-01,3079.393622582332
2023-07-01,2268.8006271230734
