Year,Snowline_elev
2000-02-01,
2000-03-01,259.5061728395062
2000-04-01,249.92488733099648
2000-05-01,271.88254223652456
2000-06-01,168.76864815239844
2000-07-01,186.1738399960468
2000-08-01,232.91418547568833
2000-09-01,290.19412988105313
2000-10-01,350.4009163802978
2000-11-01,253.15589353612168
2000-12-01,280.0711743772242
2001-01-01,315.4040404040404
2001-02-01,265.702479338843
2001-03-01,326.4807162534435
2001-04-01,286.2791244998823
2001-05-01,273.4347906020089
2001-06-01,302.22208159834076
2001-07-01,151.7378659846288
2001-08-01,197.16342082980526
2001-09-01,309.22698838248436
2001-10-01,426.46254784034994
2001-11-01,243.20809248554914
2001-12-01,409.97732426303855
2002-01-01,621.25
2002-02-01,417.741935483871
2002-03-01,311.70212765957444
2002-04-01,281.25293066090313
2002-05-01,229.75959199438907
2002-06-01,150.18969107453574
2002-07-01,131.61896209637567
2002-08-01,192.12145028189232
2002-09-01,298.37915469839965
2002-10-01,320.33080634045484
2002-11-01,369.98644986449864
2002-12-01,373.62204724409446
2003-01-01,288.3745963401507
2003-02-01,267.21991701244815
2003-03-01,319.7976878612717
2003-04-01,220.49748110831234
2003-05-01,224.45162951446312
2003-06-01,118.31117515692169
2003-07-01,173.2530100835506
2003-08-01,167.57323833509614
2003-09-01,285.7865685372585
2003-10-01,325.25402201524133
2003-11-01,426.3929618768328
2003-12-01,339.12122816304924
2004-01-01,309.7323600973236
2004-02-01,269.2307692307692
2004-03-01,249.8346196251378
2004-04-01,284.40799090466135
2004-05-01,242.077281047889
2004-06-01,169.4947865283675
2004-07-01,117.9307241199882
2004-08-01,157.96665551999234
2004-09-01,282.925756833752
2004-10-01,365.48401226456417
2004-11-01,463.48993288590606
2004-12-01,283.96135265700485
2005-01-01,321.1367673179396
2005-02-01,295.88235294117646
2005-03-01,366.4562510959144
2005-04-01,253.58191426893717
2005-05-01,141.3671347257384
2005-06-01,109.69109012945553
2005-07-01,129.06155371570395
2005-08-01,152.15719963322013
2005-09-01,245.80843435205736
2005-10-01,447.4051460968164
2005-11-01,349.8043599776411
2005-12-01,494.54545454545456
2006-01-01,381.7852834740651
2006-02-01,318.40796019900495
2006-03-01,293.63817097415506
2006-04-01,308.3518930957684
2006-05-01,212.13244134302437
2006-06-01,120.11133565125708
2006-07-01,111.57761756621072
2006-08-01,146.55807272529177
