Year,Snowline_elev
2000-02-01,2813.829760114207
2000-03-01,3712.842019399568
2000-04-01,2958.103108105986
2000-05-01,2285.8061107320564
2000-06-01,1446.984757012775
2000-07-01,1419.0724239264387
2000-08-01,1733.2259162977664
2000-09-01,1626.6771599386275
2000-10-01,2011.29323041507
2000-11-01,2323.069873350263
2000-12-01,2833.1550594138357
2001-01-01,3363.5562041589324
2001-02-01,3525.233567697697
2001-03-01,3312.0081363007694
2001-04-01,2441.413864104324
2001-05-01,2025.2316353664617
2001-06-01,2278.38355152168
2001-07-01,1348.9713664748836
2001-08-01,1565.8410688261433
2001-09-01,1861.1912451343444
2001-10-01,2098.235176844795
2001-11-01,2501.6581763129366
2001-12-01,2971.854280923819
2002-01-01,3209.185898945992
2002-02-01,3601.127527863525
2002-03-01,3245.9515227085003
2002-04-01,2831.7517580806625
2002-05-01,2413.642530420574
2002-06-01,1277.7224857153528
2002-07-01,1326.0334036550596
2002-08-01,1449.3119817663146
2002-09-01,1699.3924741958122
2002-10-01,1971.4543568922527
2002-11-01,2218.714293290393
2002-12-01,2578.2902347434556
2003-01-01,2895.2104678774017
2003-02-01,3345.765682239609
2003-03-01,3220.840297827077
2003-04-01,3535.91587700709
2003-05-01,1905.6341259345227
2003-06-01,1625.8639276516742
2003-07-01,1478.4481833243885
2003-08-01,1830.1434630246094
2003-09-01,2090.3778874340887
2003-10-01,2358.683320985368
2003-11-01,2554.7425824845627
2003-12-01,3317.7872894158236
2004-01-01,3496.5707179021515
2004-02-01,3585.1621041250564
2004-03-01,3538.1934690516073
2004-04-01,2334.291543733253
2004-05-01,2278.273067869866
2004-06-01,1775.7060795831037
2004-07-01,1501.4283164537842
2004-08-01,1411.8768385787598
2004-09-01,1923.741360603498
2004-10-01,2423.997264352094
2004-11-01,2329.185149062673
2004-12-01,3202.822676162666
2005-01-01,3388.495566900781
2005-02-01,3622.0392923865693
2005-03-01,3107.8266453525703
2005-04-01,2661.9248153540098
2005-05-01,1572.8130438765224
2005-06-01,1655.078667464177
2005-07-01,1479.0911495113073
2005-08-01,1360.8037101476261
2005-09-01,1587.888261254136
2005-10-01,1956.6098923052625
2005-11-01,2204.0893984879367
2005-12-01,2578.119831254995
2006-01-01,3097.0618612209732
2006-02-01,3257.7618116733097
2006-03-01,3430.5712376369966
2006-04-01,3361.5517285044953
2006-05-01,3038.426134310475
2006-06-01,1775.8146592483452
2006-07-01,1324.818350847139
2006-08-01,1563.685574234998
2006-09-01,1843.9138051178818
2006-10-01,1808.428805657924
2006-11-01,2404.320651424474
2006-12-01,2945.8716739066126
2007-01-01,3375.1814895553252
2007-02-01,3404.1402379293413
2007-03-01,3164.5681537052365
2007-04-01,3136.774488665998
2007-05-01,2309.4949102170626
2007-06-01,1292.5634279270814
2007-07-01,1308.981212769207
2007-08-01,1294.5628613858257
2007-09-01,1883.666074245815
2007-10-01,2278.454501685123
2007-11-01,2844.8945771919757
2007-12-01,3258.280581276139
2008-01-01,3640.370695588202
2008-02-01,3461.533782951467
2008-03-01,3276.412852696758
2008-04-01,3116.068490783842
2008-05-01,1684.136364412714
2008-06-01,1614.7930831329713
2008-07-01,1590.05725687056
2008-08-01,1551.4554353426067
2008-09-01,1836.914240112837
2008-10-01,2108.489300459761
2008-11-01,2503.5793468866264
2008-12-01,3122.985871718266
2009-01-01,3375.7521029081763
2009-02-01,3599.591747205573
2009-03-01,3488.889804034615
2009-04-01,3535.331177144397
2009-05-01,2591.971400714982
2009-06-01,1700.0069033757509
2009-07-01,1361.6455613004996
2009-08-01,1560.3207347062453
2009-09-01,1647.8608678321914
2009-10-01,2016.8193380621353
2009-11-01,2364.268293920462
2009-12-01,2849.6454163251274
2010-01-01,3348.6047245915356
2010-02-01,3560.9096107406644
2010-03-01,3660.0017337494323
2010-04-01,3515.494423969752
2010-05-01,2178.031983951577
2010-06-01,1446.5102846922048
2010-07-01,1266.8360153874044
2010-08-01,1603.3624686352387
2010-09-01,1886.4462416374581
2010-10-01,2574.7619466340657
2010-11-01,2478.8220120378332
2010-12-01,3304.402316094876
2011-01-01,3551.705555438458
2011-02-01,3483.1526075288307
2011-03-01,3644.9471718898662
2011-04-01,3073.248697997977
2011-05-01,3042.565503047573
2011-06-01,1756.8442795829956
2011-07-01,1305.0034752707052
2011-08-01,1425.5277262475865
2011-09-01,1897.7556551816513
2011-10-01,2353.9548425188837
2011-11-01,2876.89182300797
2011-12-01,3422.503483561705
2012-01-01,3488.522058006444
2012-02-01,3775.0856464847357
2012-03-01,3713.5169801489087
2012-04-01,2630.843158297072
2012-05-01,2343.7505010421673
2012-06-01,1647.4881944177828
2012-07-01,1946.983518052555
2012-08-01,1690.2008210061852
2012-09-01,2235.809098853246
2012-10-01,2294.0950252804323
2012-11-01,2720.6857337962897
2012-12-01,3004.7110146161344
2013-01-01,3595.0831290302644
2013-02-01,3539.522620745875
2013-03-01,3623.546366695751
2013-04-01,3455.2160113559185
2013-05-01,2361.3834515770577
2013-06-01,1606.4223743659404
2013-07-01,1514.0693707599908
2013-08-01,1573.911453233847
2013-09-01,2045.4768270944742
2013-10-01,2316.595845979885
2013-11-01,2747.251773876234
2013-12-01,3232.842060131839
2014-01-01,3672.9713624732726
2014-02-01,3731.154682424944
2014-03-01,3486.9605840453296
2014-04-01,3333.77812574463
2014-05-01,2105.899539887771
2014-06-01,1277.9727353263959
2014-07-01,1644.4232273151772
2014-08-01,1522.5349555111677
2014-09-01,1993.6542099029505
2014-10-01,2386.671040914843
2014-11-01,2992.20845129287
2014-12-01,3344.6609927943155
2015-01-01,3598.4128158644426
2015-02-01,3556.859007302411
2015-03-01,3423.622920411902
2015-04-01,3404.3030914377255
2015-05-01,3156.638160775389
2015-06-01,2932.7379107915353
2015-07-01,1528.933818587868
2015-08-01,1541.5665981305183
2015-09-01,1876.1086591780208
2015-10-01,1896.1301349615435
2015-11-01,2296.4997784669918
2015-12-01,2822.8383597014754
2016-01-01,3310.7275602340987
2016-02-01,3589.8064717473435
2016-03-01,3512.3907871128813
