Year,Snowline_elev
2000-02-01,426.8993839835729
2000-03-01,555.6271981242672
2000-04-01,370.9774248127793
2000-05-01,283.708230857052
2000-06-01,191.11385437325455
2000-07-01,252.86365706772926
2000-08-01,314.7753760525533
2000-09-01,328.2433181285916
2000-10-01,377.0340859209497
2000-11-01,438.33603976996267
2000-12-01,519.3089430894308
2001-01-01,509.8360655737705
2001-02-01,407.115821347464
2001-03-01,450.71745276185015
2001-04-01,402.544474393531
2001-05-01,296.6687912150519
2001-06-01,358.0369750594814
2001-07-01,245.60880415871193
2001-08-01,346.38052918038267
2001-09-01,349.7832795914222
2001-10-01,422.0743476343495
2001-11-01,360.16326530612247
2001-12-01,573.3041575492341
2002-01-01,523.343373493976
2002-02-01,587.4139626352015
2002-03-01,500.35711505439946
2002-04-01,415.79420346214465
2002-05-01,294.377533641375
2002-06-01,268.0542016341453
2002-07-01,140.9091586001489
2002-08-01,263.89256286534896
2002-09-01,309.4059683757116
2002-10-01,364.78365929707866
2002-11-01,471.4471544715447
2002-12-01,484.2827339263802
2003-01-01,472.32200128287366
2003-02-01,532.2670140277039
2003-03-01,467.10320798871516
2003-04-01,376.5146548467407
2003-05-01,180.73429788976452
2003-06-01,129.98408227519684
2003-07-01,219.46708953640126
2003-08-01,225.8884796010076
2003-09-01,313.83751872614806
2003-10-01,361.1818337132213
2003-11-01,419.1771606823051
2003-12-01,459.6421936251686
2004-01-01,487.34914689970867
2004-02-01,721.9551282051282
2004-03-01,481.6518557239937
2004-04-01,340.9220233371544
2004-05-01,170.8248395599553
2004-06-01,159.24293484485446
2004-07-01,129.75762296961167
2004-08-01,261.74606509647646
2004-09-01,326.8978980880565
2004-10-01,422.0409292862807
2004-11-01,508.49598163031
2004-12-01,528.9032607418532
2005-01-01,511.92963166575043
2005-02-01,620.8507089241034
2005-03-01,404.6411044695453
2005-04-01,288.3585106727968
2005-05-01,134.36159723404833
2005-06-01,120.0982120602343
2005-07-01,130.35989092281105
2005-08-01,289.15499441870236
2005-09-01,340.10363456682353
2005-10-01,428.8205883079738
2005-11-01,556.1295113955005
2005-12-01,501.66421928536465
2006-01-01,553.3492822966507
2006-02-01,556.6017885323514
2006-03-01,387.9210860782
2006-04-01,290.8309849722399
2006-05-01,173.94368002556476
2006-06-01,116.3314926942772
2006-07-01,127.38781586798292
2006-08-01,214.226441445609
2006-09-01,346.5074942058262
2006-10-01,428.3712195454976
2006-11-01,431.7090208223352
2006-12-01,433.2362445721331
2007-01-01,541.9512683836505
2007-02-01,460.15096417882023
2007-03-01,453.0474488783006
2007-04-01,251.17034360046074
2007-05-01,147.54963270717835
2007-06-01,152.46172575733402
2007-07-01,173.02369413383212
2007-08-01,259.71661149528194
2007-09-01,291.9181846871329
2007-10-01,363.0832225231039
2007-11-01,416.81578806507264
2007-12-01,460.18898716771423
2008-01-01,553.9918809201624
2008-02-01,558.969341161122
2008-03-01,427.7955681117086
2008-04-01,315.03709432992844
2008-05-01,143.3925833106118
2008-06-01,115.45401751316145
2008-07-01,155.31047096912528
2008-08-01,240.24834332281637
2008-09-01,320.80052479333216
2008-10-01,378.97790372421815
2008-11-01,432.86423326670734
2008-12-01,459.0005455909432
2009-01-01,486.25050999592
2009-02-01,471.52191038824037
2009-03-01,389.1466186897619
2009-04-01,340.0062796455905
2009-05-01,202.5269872048764
2009-06-01,136.02989280125576
2009-07-01,121.42462456244785
2009-08-01,238.91756649469917
2009-09-01,337.17065899583395
2009-10-01,345.28339830798654
2009-11-01,346.7676347896463
2009-12-01,436.2446504547893
2010-01-01,441.81762706046504
2010-02-01,493.928035982009
2010-03-01,436.39924784191214
2010-04-01,316.5474613355619
2010-05-01,192.940522942366
2010-06-01,139.66678655092977
2010-07-01,113.52631529824626
2010-08-01,171.23222707038659
2010-09-01,345.65606052279685
2010-10-01,386.09517140919917
2010-11-01,466.70604137772574
2010-12-01,401.4057005600451
2011-01-01,525.083324724471
2011-02-01,596.6567607726597
2011-03-01,400.8432273121006
2011-04-01,240.06949296806852
2011-05-01,191.1589342983818
2011-06-01,120.02734916430893
2011-07-01,136.05014663701698
2011-08-01,181.60234275633934
2011-09-01,335.0528514888127
2011-10-01,387.20425421244965
2011-11-01,452.4680512063821
2011-12-01,513.049853372434
2012-01-01,550.6826870562534
2012-02-01,536.9304556354916
2012-03-01,437.2890723371691
2012-04-01,240.00659057893628
2012-05-01,131.49136725338795
2012-06-01,154.91053235245928
2012-07-01,232.71342953417187
2012-08-01,232.0267973720752
2012-09-01,356.1084885980083
2012-10-01,339.81452355030547
2012-11-01,414.7141345609798
2012-12-01,585.2143482064741
2013-01-01,518.4971098265896
2013-02-01,580.8635917566241
2013-03-01,533.0364715860899
2013-04-01,345.7568635145973
2013-05-01,169.37972431868727
2013-06-01,149.80661669129015
2013-07-01,124.07951787929233
2013-08-01,317.5451703735827
2013-09-01,331.9850181196627
2013-10-01,392.00986283854985
2013-11-01,395.7853244177681
2013-12-01,455.4778719918528
2014-01-01,459.7460424535023
2014-02-01,516.9483985765124
2014-03-01,403.42490635617935
2014-04-01,268.15121696462063
2014-05-01,138.26076454508492
2014-06-01,130.85090034012188
2014-07-01,117.15504598465219
2014-08-01,222.805330838494
2014-09-01,317.1994494583828
2014-10-01,410.4822594776503
2014-11-01,414.9433777429467
2014-12-01,544.3324465562936
2015-01-01,614.1063515509601
2015-02-01,485.27054108216436
2015-03-01,455.84506633378817
2015-04-01,347.4011947184493
2015-05-01,152.03785845866304
2015-06-01,178.48689892097593
2015-07-01,159.91289915029603
2015-08-01,215.31677763278316
2015-09-01,344.9248664732034
2015-10-01,388.81160386266436
2015-11-01,404.5921809132998
2015-12-01,501.4243648389332
2016-01-01,590.5906593406594
2016-02-01,516.4948453608248
2016-03-01,409.8560757879395
2016-04-01,257.7492348162187
2016-05-01,187.89215871530027
2016-06-01,151.67328329193285
2016-07-01,141.392243654439
2016-08-01,185.62395766227354
2016-09-01,353.6073054558751
2016-10-01,463.26232192621814
2016-11-01,542.4501424501425
2016-12-01,552.5838621940163
2017-01-01,501.38826690550826
2017-02-01,554.2455381287182
2017-03-01,563.8804457953394
2017-04-01,350.7195228455951
2017-05-01,182.332267498121
2017-06-01,114.32442390139336
2017-07-01,183.70028105677346
2017-08-01,224.81144529278393
2017-09-01,323.12852055605754
2017-10-01,410.5020294171018
2017-11-01,514.7942670793517
2017-12-01,491.74917491749176
2018-01-01,455.1793631600161
2018-02-01,509.36213991769546
2018-03-01,398.70025648222384
2018-04-01,311.2003432816636
2018-05-01,154.49203677308697
2018-06-01,112.89326426842345
2018-07-01,115.40887789115331
2018-08-01,239.66758527614112
2018-09-01,305.5777558022805
2018-10-01,412.37414619516534
2018-11-01,460.5818414322251
2018-12-01,482.0686540198735
2019-01-01,460.18661726230357
2019-02-01,566.9804489500362
2019-03-01,482.90939667857896
2019-04-01,318.4849688906135
2019-05-01,139.89223691726218
2019-06-01,126.89521472085875
2019-07-01,148.239902552024
2019-08-01,229.19710197743694
2019-09-01,324.54358712683785
2019-10-01,343.58751622877713
2019-11-01,456.1921710210533
2019-12-01,509.83069361004914
2020-01-01,453.66922234392115
2020-02-01,583.6824696802646
2020-03-01,487.4360690376054
2020-04-01,312.36966241267584
2020-05-01,214.19086982708671
2020-06-01,107.64097142816048
2020-07-01,145.31292052253482
2020-08-01,216.092926921882
2020-09-01,332.27083971508563
2020-10-01,375.742748094459
2020-11-01,492.330692181193
2020-12-01,534.640831758034
2021-01-01,538.4442782348541
2021-02-01,580.5223068552775
2021-03-01,535.2716501239828
2021-04-01,384.4379286513582
2021-05-01,205.80296318488874
2021-06-01,132.3173916800201
2021-07-01,132.7348827435668
2021-08-01,201.1282026984036
2021-09-01,314.6445785009132
2021-10-01,391.568228045883
2021-11-01,477.98624968082987
2021-12-01,539.7686405703906
2022-01-01,625.273390036452
2022-02-01,592.6441351888668
2022-03-01,427.1114711008437
2022-04-01,270.3101304058428
2022-05-01,173.69885550987837
2022-06-01,169.42308729901805
2022-07-01,178.8566627034937
2022-08-01,227.27646263405344
2022-09-01,290.85937561389585
2022-10-01,378.4030430621491
2022-11-01,514.721941925696
2022-12-01,470.27404388331604
2023-01-01,526.4779350541215
2023-02-01,380.1603010598299
2023-03-01,339.2449336556705
2023-04-01,223.62429864018983
2023-05-01,194.67693061972028
2023-06-01,179.33203710422308
2023-07-01,122.49611055418838
2023-08-01,248.15631063074275
2023-09-01,322.0167715975982
2023-10-01,353.21555408966253
2023-11-01,402.79421812686667
2023-12-01,489.1539471125802
2024-01-01,493.9864018763213
2024-02-01,518.1222707423581
2024-03-01,377.48576886631355
2024-04-01,182.39513531205316
