Year,Snowline_elev
2000-02-01,1087.7508753906257
2000-03-01,1083.9898332009532
2000-04-01,1379.3726469058763
2000-05-01,931.751295925699
2000-06-01,1446.6586089131872
2000-07-01,1300.2830988145236
2000-08-01,1029.9175179469257
2000-09-01,1158.446375260691
2000-10-01,1361.344963491024
2000-11-01,1098.4304817369139
2000-12-01,1046.4834656570854
2001-01-01,1108.218664836704
2001-02-01,1248.310582754907
2001-03-01,1119.5465641740377
2001-04-01,825.1306456104711
2001-05-01,969.0643970356366
2001-06-01,1138.5681231347035
2001-07-01,1013.7848587045006
2001-08-01,1072.460601801278
2001-09-01,1052.9173297889085
2001-10-01,1190.7870722101427
2001-11-01,1406.254607958189
2001-12-01,1219.5838340955322
2002-01-01,1406.8510800636302
2002-02-01,1378.4224930446355
2002-03-01,1007.4233817689314
2002-04-01,1206.4519445061226
2002-05-01,1038.4575418762206
2002-06-01,1397.8135106000716
2002-07-01,1438.9664873402103
2002-08-01,1463.261579720689
2002-09-01,1195.95858936812
2002-10-01,1034.8875373926185
2002-11-01,1100.7773810784024
2002-12-01,1110.4828707145732
2003-01-01,1043.5800155484176
2003-02-01,1265.5291925141082
2003-03-01,1374.8517259658856
2003-04-01,851.9958735578854
2003-05-01,618.9200405791753
2003-06-01,739.9864682002706
2003-07-01,1469.4521441382683
2003-08-01,1325.1669864279113
2003-09-01,1176.0625196203903
2003-10-01,1113.3631047473264
2003-11-01,1043.1627898237573
2003-12-01,1084.2535104282547
2004-01-01,1142.807470541253
2004-02-01,1556.2378828712563
2004-03-01,1029.7453658536576
2004-04-01,1175.1046763157651
2004-05-01,747.5619892762652
2004-06-01,1573.5475896168107
2004-07-01,1512.919150875327
2004-08-01,1347.8088170390827
2004-09-01,1357.4146937368378
2004-10-01,1086.3701134222579
2004-11-01,1013.9641729504514
2004-12-01,1066.3965300015748
2005-01-01,1310.485155736843
2005-02-01,1565.3642631301607
2005-03-01,1021.7307213480804
2005-04-01,797.6987142157273
2005-05-01,723.6723626317405
2005-06-01,1366.6666666666667
2005-07-01,1686.0634779940683
2005-08-01,1635.331427550473
2005-09-01,445.457373988799
2005-10-01,645.5300315108362
2005-11-01,910.0694516215717
2005-12-01,1127.4845099921458
2006-01-01,1098.5448800356235
2006-02-01,1552.725034053836
2006-03-01,1182.932304386992
2006-04-01,1318.9429837316318
2006-05-01,810.2533060160179
2006-06-01,985.0109191979353
2006-07-01,1670.1942368322414
2006-08-01,1481.4043233602902
2006-09-01,372.2828023661892
2006-10-01,677.1485301090564
2006-11-01,1027.9660292355024
2006-12-01,1132.7159278706836
2007-01-01,1472.0504326694302
2007-02-01,882.2028009156268
2007-03-01,918.7928639160255
2007-04-01,810.8283368373693
2007-05-01,1531.3385960444784
2007-06-01,1411.4090131203652
2007-07-01,1447.759490058034
2007-08-01,1459.7269573761703
2007-09-01,390.2745098039216
2007-10-01,636.9343389529721
2007-11-01,944.4966747303212
2007-12-01,1051.7680513103176
2008-01-01,1478.9352707307066
2008-02-01,1511.245641660105
2008-03-01,1555.3028208820363
2008-04-01,1118.0757868351386
2008-05-01,1585.7273025476545
2008-06-01,1600.0
2008-07-01,1691.6616742007516
2008-08-01,1561.9274277758439
2008-09-01,621.440660038079
2008-10-01,1121.7831664856296
2008-11-01,921.8962865304333
2008-12-01,1316.9921660252883
2009-01-01,1355.829897729085
2009-02-01,1072.2002776096037
2009-03-01,917.6688433003269
