Year,Snowline_elev
2000-02-01,2023.0145386213037
2000-03-01,2881.3609908968806
2000-04-01,2713.054489980302
2000-05-01,2108.113047264836
2000-06-01,1286.3871269678473
2000-07-01,1222.6057942532582
2000-08-01,1202.1879479854001
2000-09-01,1348.7661735575505
2000-10-01,1481.8064578687095
2000-11-01,1726.5886185895918
2000-12-01,2005.3755424798317
2001-01-01,2352.6416476717686
2001-02-01,2548.482983859516
2001-03-01,2780.04963772467
2001-04-01,2138.266676403528
2001-05-01,1644.155552225386
2001-06-01,1259.927703914669
2001-07-01,1256.1623016756848
2001-08-01,1015.1464786514692
2001-09-01,1427.9638126009693
2001-10-01,1617.4951730056086
2001-11-01,1863.8576349024113
2001-12-01,2131.516484674455
2002-01-01,2541.984685549475
2002-02-01,2731.577475619561
2002-03-01,2616.649625085208
2002-04-01,2090.2834039216896
2002-05-01,1517.7043600727657
2002-06-01,962.358018219254
2002-07-01,1175.9443471802217
2002-08-01,1230.537551329928
2002-09-01,1234.0295518441021
2002-10-01,1477.1506544138122
2002-11-01,1658.0554544792956
2002-12-01,1883.0868527036962
2003-01-01,2189.516588390813
2003-02-01,2513.6972502869835
2003-03-01,2528.302279587801
2003-04-01,2607.315911774789
2003-05-01,1597.9287576020854
2003-06-01,1332.4704745220045
2003-07-01,1221.2682551883167
2003-08-01,1309.6736767902253
2003-09-01,1422.8204604277346
2003-10-01,1700.6918401227588
2003-11-01,1870.8653958260459
2003-12-01,2425.646505487252
2004-01-01,2594.3528244734553
2004-02-01,2770.100158144439
2004-03-01,2766.379200784328
2004-04-01,2016.8625466998756
2004-05-01,1928.746809576439
2004-06-01,1268.6278548217306
2004-07-01,1222.0051233717584
2004-08-01,1192.9149446547788
2004-09-01,1400.6060155407667
2004-10-01,1589.2255983519913
2004-11-01,1888.3404300405937
2004-12-01,2368.8690610646795
2005-01-01,2540.019254112427
2005-02-01,2787.0494962472117
2005-03-01,2743.209243311826
2005-04-01,2449.4408134569317
2005-05-01,1154.3096405228764
2005-06-01,1214.6941982316948
2005-07-01,1223.215406429418
2005-08-01,1133.5114740742179
2005-09-01,1328.6770203846484
2005-10-01,1522.397302034906
2005-11-01,1700.797280729446
2005-12-01,1876.6946283612829
2006-01-01,2225.333635581596
2006-02-01,2494.0069176533193
2006-03-01,2538.361658629461
2006-04-01,2337.6589510694403
2006-05-01,2250.2813258959122
2006-06-01,1345.0528902660542
2006-07-01,1124.8297747789381
2006-08-01,1193.189517296964
2006-09-01,1386.0597996242957
2006-10-01,1457.0471905409643
2006-11-01,1761.177012784034
2006-12-01,1989.3328909002337
2007-01-01,2274.7546494605
2007-02-01,2539.3352694417554
2007-03-01,2584.957874605882
2007-04-01,2667.3372732327075
2007-05-01,2305.418291171759
2007-06-01,998.4824358232
2007-07-01,1073.221122185885
2007-08-01,846.1288271906094
2007-09-01,1353.1685838516155
2007-10-01,1553.0225578787679
2007-11-01,1929.9648800585742
2007-12-01,2382.6114997966997
2008-01-01,2668.508339651251
2008-02-01,2828.971681609447
2008-03-01,2779.450598358224
2008-04-01,2170.4447227759456
2008-05-01,1539.2166018721628
2008-06-01,1222.4474153745634
2008-07-01,1280.3411719094663
2008-08-01,1195.9789673555833
2008-09-01,1378.598229885716
2008-10-01,1594.517558362542
2008-11-01,1870.33273453629
2008-12-01,2384.65278875387
2009-01-01,2665.642426454854
2009-02-01,2790.9753694581277
2009-03-01,2883.023261339606
2009-04-01,2743.3634004060345
2009-05-01,1994.4793518531083
2009-06-01,1348.0453605582838
2009-07-01,1202.18487394958
2009-08-01,1291.0573876305598
2009-09-01,1457.693989071038
2009-10-01,1599.9234258604183
2009-11-01,1746.4825161834267
2009-12-01,2044.1582550909957
2010-01-01,2489.8385188326292
2010-02-01,2728.733864647869
2010-03-01,2828.5237350026077
2010-04-01,2665.674928840041
2010-05-01,1754.8261447069272
2010-06-01,1238.6967796328706
2010-07-01,994.5868980101892
2010-08-01,1228.6407715542368
2010-09-01,1484.6749065226425
2010-10-01,1706.9424976411103
2010-11-01,2123.7816626975537
2010-12-01,2539.243709412965
2011-01-01,2766.677517361111
2011-02-01,2847.8328110374005
2011-03-01,2389.4646391367737
2011-04-01,1854.8068128623381
2011-05-01,2190.6783203740506
2011-06-01,1269.3344941595933
2011-07-01,1162.8780344310749
2011-08-01,838.1249526949177
2011-09-01,1251.9889543087927
2011-10-01,1608.963277663834
2011-11-01,1756.1646646461452
2011-12-01,2410.00801051637
2012-01-01,2832.5245180926613
2012-02-01,2867.6806594686623
2012-03-01,2843.613983639451
2012-04-01,2516.6102000235564
2012-05-01,2110.936649942574
2012-06-01,1437.349552005779
2012-07-01,1384.938414240116
2012-08-01,1389.4038994723194
2012-09-01,1680.1362341208594
2012-10-01,1702.7522718105681
2012-11-01,2059.068929553428
2012-12-01,1852.6200331767511
2013-01-01,2573.1160003401965
2013-02-01,2858.1968978888403
2013-03-01,2858.2294335325932
2013-04-01,2756.5447844631253
2013-05-01,1907.443068928626
2013-06-01,1334.1015549390281
2013-07-01,1347.755022855965
2013-08-01,1244.3314017782102
2013-09-01,1538.613460831188
2013-10-01,1729.7801219364962
2013-11-01,2101.4210452463867
2013-12-01,2535.975086879993
2014-01-01,2836.064928246413
2014-02-01,2912.319075744791
2014-03-01,2721.4876523079656
2014-04-01,2456.252467942723
2014-05-01,1601.3794463651764
2014-06-01,946.6575466517662
2014-07-01,1170.7657649271096
2014-08-01,1194.1709224829488
2014-09-01,1470.2543953116676
2014-10-01,1635.302708443972
2014-11-01,1889.397325387535
