Year,Elevation,SCA,CCA
2000-02-01,100,0.36640760259508565,40.886321826801215
2000-02-01,200,1.7861303952089171,56.30991872288646
2000-02-01,300,3.6267784974027886,73.5253896470204
2000-02-01,400,3.5907256184711733,80.10479870552267
2000-02-01,500,4.345958139971032,84.03868126845929
2000-02-01,600,7.495362217314394,85.28059396050669
2000-02-01,700,8.893579115059852,86.58053111936775
2000-02-01,800,11.306770749192697,87.53263797700565
2000-02-01,900,15.938352571052228,88.15290266352166
2000-02-01,1000,16.594610024328365,91.58535578949315
2000-02-01,1100,21.536983354449593,92.47717882588695
2000-02-01,1200,30.094596599107444,91.10191890178986
2000-02-01,1300,40.715107651854375,87.99811887963159
2000-02-01,1400,42.0547731061409,86.45412058330885
2000-02-01,1500,50.656124776186196,81.96863952184746
2000-02-01,1600,57.71468295145782,79.60489761538093
2000-02-01,1700,64.67908320956936,78.76847142341046
2000-02-01,1800,64.64526368319316,76.93225418519883
2000-02-01,1900,74.16583777918476,75.21304463387854
2000-02-01,2000,74.20692121171469,75.89224855575276
2000-02-01,2100,81.86087855557786,72.59825121040939
2000-02-01,2200,80.57919980571909,71.54240786837478
2000-02-01,2300,84.06845478444643,67.67942748157182
2000-02-01,2400,88.60956544780063,67.00698860625323
2000-02-01,2500,85.4815185231486,66.86773346668326
2000-02-01,2600,88.49063532868165,61.79764965112012
2000-02-01,2700,87.9976494784781,61.95093286322906
2000-02-01,2800,92.47085492227981,51.53011658031092
2000-02-01,2900,100.0,47.056105610561076
2000-02-01,3000,99.97394476289733,37.519541427826994
2000-02-01,3100,100.0,56.365935919055644
2000-02-01,3200,100.0,50.0
2000-02-01,3300,100.0,50.0
2000-02-01,3400,100.0,53.583473861720066
2000-03-01,100,0.9870104111096154,46.86698994133241
2000-03-01,200,3.3826974954866262,61.83187406634314
2000-03-01,300,6.9752602532488215,79.1788380980442
2000-03-01,400,6.166833152097398,84.53278747076435
2000-03-01,500,8.056242043030663,89.1355682769501
2000-03-01,600,11.18884516584796,90.79848859460715
2000-03-01,700,12.950572485766886,92.37523629031581
2000-03-01,800,16.115112125517786,94.0580681860034
2000-03-01,900,24.781588759220693,94.80237077738082
2000-03-01,1000,36.809525101518645,95.54657734350172
2000-03-01,1100,59.79857776830204,95.41356862437071
2000-03-01,1200,79.21217821648703,94.7002863422482
2000-03-01,1300,86.6285299838798,93.53176479710864
2000-03-01,1400,91.53127783699894,93.64914547693664
2000-03-01,1500,92.04465123424613,92.02867938165532
2000-03-01,1600,93.06886700782222,91.09968651527561
2000-03-01,1700,94.75320974132818,90.04784892100035
2000-03-01,1800,96.51970090725918,89.5007161085443
2000-03-01,1900,96.72640684811805,90.32229452394822
2000-03-01,2000,95.22699726980478,89.34934571607343
2000-03-01,2100,98.02995133145026,89.70065133584306
2000-03-01,2200,98.80577985550362,89.64428598644649
2000-03-01,2300,99.48765442705191,90.18830161200782
2000-03-01,2400,96.08008744038142,91.05689106956854
2000-03-01,2500,95.88698587323398,90.6212414482845
2000-03-01,2600,97.67903048108705,90.2994921929414
2000-03-01,2700,100.0,91.16173513067181
2000-03-01,2800,100.0,91.44407718420588
2000-03-01,2900,100.0,89.69932855354509
2000-03-01,3000,100.0,89.54825609602705
2000-03-01,3100,100.0,87.61218041906533
2000-03-01,3200,100.0,87.378640776699
2000-03-01,3300,100.0,89.65517241379311
2000-03-01,3400,100.0,89.65517241379311
2000-04-01,100,1.9924969817510378,45.100298190785104
2000-04-01,200,5.459577300207037,58.89110546570544
2000-04-01,300,9.386455266727362,75.42085750643739
2000-04-01,400,9.072341148608407,80.22567000976719
2000-04-01,500,11.969271607448318,84.20787829621928
2000-04-01,600,15.474674575784364,84.92277185786881
2000-04-01,700,17.715853927626053,85.72442523385537
2000-04-01,800,21.453361003986455,86.35417412986287
2000-04-01,900,33.05546244924907,86.01260470129456
2000-04-01,1000,49.625397934359135,87.19021496829482
2000-04-01,1100,71.323747005127,84.71215578793235
2000-04-01,1200,90.75058996453531,80.24360689746278
2000-04-01,1300,96.56047135648245,79.05218801685416
2000-04-01,1400,98.4631052378367,80.3097358918918
2000-04-01,1500,98.99950984964461,80.01724613523719
2000-04-01,1600,98.34910985891226,80.80657888637587
2000-04-01,1700,98.37351984907461,80.99118787674946
2000-04-01,1800,97.61668243757335,81.90520225796188
2000-04-01,1900,97.36892480277994,81.23560141976513
2000-04-01,2000,95.7861471474488,80.94506248235201
2000-04-01,2100,98.4339759431106,77.87021626730606
2000-04-01,2200,99.26929755327548,74.48952929615902
2000-04-01,2300,99.7278819223697,69.89989009611342
2000-04-01,2400,99.75457074721768,67.98133918231947
2000-04-01,2500,98.32062341125952,69.96260335011004
2000-04-01,2600,97.1527726771943,70.1443125093511
2000-04-01,2700,98.99662112531226,67.34842672847672
