Year,Snowline_elev
2000-02-01,1205.7692307692307
2000-03-01,1182.827541197585
2000-04-01,1082.5326154870716
2000-05-01,775.6739796583646
2000-06-01,553.8677545149844
2000-07-01,630.9150924523449
2000-08-01,718.2012869245486
2000-09-01,677.5270192169697
2000-10-01,860.9856973709548
2000-11-01,946.450197531347
2000-12-01,1018.6780398495495
2001-01-01,1108.1238900043295
2001-02-01,1154.1467823431096
2001-03-01,1113.2484876489978
2001-04-01,999.856764116652
2001-05-01,831.4594503501278
2001-06-01,752.0498787750395
2001-07-01,798.4373750033329
2001-08-01,694.2704564212684
2001-09-01,730.6283967435082
2001-10-01,890.9219956953126
2001-11-01,1138.442855743806
2001-12-01,1121.2371922445188
2002-01-01,1141.5563547826546
2002-02-01,1174.0014747449916
2002-03-01,1074.8333237714926
2002-04-01,915.8673350537143
2002-05-01,792.5941349063238
2002-06-01,624.3429037739455
2002-07-01,309.9042364660168
2002-08-01,594.875482356685
2002-09-01,742.9243199188573
2002-10-01,767.768425322617
2002-11-01,828.4894113342176
2002-12-01,1134.480812400697
2003-01-01,1158.7459934950903
2003-02-01,1117.7290948224133
2003-03-01,1137.437658029646
2003-04-01,857.8169470726451
2003-05-01,661.4823503314487
2003-06-01,446.6802365028596
2003-07-01,264.77879057358825
2003-08-01,523.7081447298189
2003-09-01,687.8689179271881
2003-10-01,742.2387573218822
2003-11-01,924.8489662030403
2003-12-01,1076.735081295708
2004-01-01,1095.8880152321847
2004-02-01,1086.7795914108076
2004-03-01,1075.8658651589235
2004-04-01,669.9748759997406
2004-05-01,685.9902530391951
2004-06-01,448.3996743647972
2004-07-01,434.94023602838854
2004-08-01,426.67804184592563
2004-09-01,685.9964700493113
2004-10-01,1029.7891235509003
2004-11-01,996.6228178679373
2004-12-01,1094.3345974380034
2005-01-01,1120.9509769528213
2005-02-01,1111.4926374065406
2005-03-01,1033.556221072693
2005-04-01,841.1935846570319
2005-05-01,542.3249716975508
2005-06-01,1049.3517365293908
2005-07-01,198.62704828965101
2005-08-01,167.36054614269037
2005-09-01,379.50355213223975
2005-10-01,542.4792664495568
2005-11-01,983.2904930591566
2005-12-01,1086.1558098279922
2006-01-01,1138.9966180384627
2006-02-01,1089.6083552789942
2006-03-01,1091.2353449824807
2006-04-01,766.7860689406695
2006-05-01,635.4747500419812
2006-06-01,288.61675925234846
2006-07-01,143.63344276035482
2006-08-01,201.77322722528248
2006-09-01,339.5688714676037
2006-10-01,533.1417232994476
2006-11-01,937.7074487373696
2006-12-01,836.1688374259236
2007-01-01,1110.4372921721172
2007-02-01,1109.3461700604905
2007-03-01,1109.9437740251292
2007-04-01,771.495890001788
2007-05-01,441.79000461700616
2007-06-01,120.25018626720522
2007-07-01,120.36204279208319
2007-08-01,200.65915532754676
2007-09-01,368.24623514693434
2007-10-01,466.1355886591622
2007-11-01,934.5207095222971
2007-12-01,1062.4386258832901
2008-01-01,1054.5877107296883
2008-02-01,1085.5930326182888
2008-03-01,1135.7191434827555
2008-04-01,677.5472253962197
2008-05-01,304.6760238590249
2008-06-01,211.4299978603523
2008-07-01,293.6215238897507
2008-08-01,262.8930250894039
2008-09-01,423.0196720718112
2008-10-01,647.0073339972499
2008-11-01,1030.9370648163979
2008-12-01,1099.8659102891681
2009-01-01,1124.4719729336675
2009-02-01,1143.9253520321017
2009-03-01,1177.548248946061
2009-04-01,951.7792724794026
2009-05-01,321.0106334636009
2009-06-01,197.60475418169497
2009-07-01,182.82705848607938
2009-08-01,572.5956333130177
2009-09-01,444.4517667797662
2009-10-01,754.168040845088
2009-11-01,762.8592351485057
2009-12-01,1172.5420853354835
2010-01-01,1153.8599012685127
2010-02-01,1089.0302005315293
2010-03-01,1095.7720447894135
2010-04-01,930.7906890050618
2010-05-01,306.51233795485257
2010-06-01,301.5517866431286
2010-07-01,211.59210503908312
2010-08-01,263.8797205195251
2010-09-01,352.69741157996424
2010-10-01,537.9851216538043
2010-11-01,1013.2849017539831
2010-12-01,1033.2440865202177
2011-01-01,1090.4379131622238
2011-02-01,1116.3524195103141
2011-03-01,1076.973114704738
2011-04-01,772.2946768857063
2011-05-01,434.362284632748
2011-06-01,257.04712210974645
2011-07-01,145.56709766507657
2011-08-01,330.2427883177258
2011-09-01,399.15115291795104
2011-10-01,506.94811454392845
2011-11-01,970.9948816440941
2011-12-01,1079.296993409313
2012-01-01,1063.7351872440815
2012-02-01,1180.4758155725094
2012-03-01,1137.2001542941675
2012-04-01,838.5906021822576
2012-05-01,645.648900225794
2012-06-01,170.24053619066515
2012-07-01,382.45586202207465
2012-08-01,288.7692312913856
2012-09-01,472.4588979566616
2012-10-01,623.0457951461481
2012-11-01,1073.3674583102395
2012-12-01,889.1197771303142
2013-01-01,1069.227975285734
2013-02-01,1158.3541165950414
2013-03-01,1138.7999936377155
2013-04-01,1103.1113390564437
2013-05-01,282.78364507783004
2013-06-01,534.3125484738056
2013-07-01,212.16441447216593
2013-08-01,435.5377107576206
2013-09-01,444.67205567655765
2013-10-01,611.4784022670266
2013-11-01,1028.5510029253
2013-12-01,1098.4290443900472
2014-01-01,1103.610544059225
2014-02-01,1142.0012088964183
2014-03-01,1099.0778888449079
2014-04-01,788.1092904815554
2014-05-01,482.0839317057603
2014-06-01,167.3418952315359
2014-07-01,256.300881953867
2014-08-01,451.1386367303453
2014-09-01,705.8708972783705
2014-10-01,898.5601611176696
2014-11-01,908.6645078716758
2014-12-01,1117.4905871504125
2015-01-01,1117.9219722201403
2015-02-01,1132.7959317017103
2015-03-01,1161.1083274384973
2015-04-01,943.2055016092806
2015-05-01,559.7193112103507
2015-06-01,201.3547708086078
2015-07-01,513.3397989772527
2015-08-01,225.57378221300675
2015-09-01,431.8427016690667
