Year,Snowline_elev
2000-02-01,1776.2565211859016
2000-03-01,1551.0123119015047
2000-04-01,1863.5573028353585
2000-05-01,817.05757507338
2000-06-01,795.5582102989615
2000-07-01,910.751426590582
2000-08-01,1129.3599967778314
2000-09-01,1202.0073689533815
2000-10-01,1220.5427799574252
2000-11-01,1327.7979081540875
2000-12-01,1367.5099840648418
2001-01-01,1588.3073780954812
2001-02-01,1615.2357984994642
2001-03-01,1732.3520576749781
2001-04-01,1435.8611309949897
2001-05-01,1353.0285381479327
2001-06-01,588.6408204174718
2001-07-01,577.5231135802986
2001-08-01,1224.2379393766898
2001-09-01,1311.3302903853453
2001-10-01,1332.6217655004373
2001-11-01,1374.7265670939664
2001-12-01,1474.6066688248623
2002-01-01,1641.318366372104
2002-02-01,1775.8849557522124
2002-03-01,1759.967829496331
2002-04-01,1497.018687214201
2002-05-01,1016.7944098266009
2002-06-01,733.5819934464387
2002-07-01,472.6507372621539
2002-08-01,911.5895253635431
2002-09-01,1242.8180222352253
2002-10-01,1300.207411504425
2002-11-01,1326.3327511131888
2002-12-01,1347.6048876783527
2003-01-01,1417.8004477460058
2003-02-01,1514.2258782687445
2003-03-01,1568.8059637547658
2003-04-01,1541.6798732171158
2003-05-01,1507.9947752454732
2003-06-01,546.1688063451767
2003-07-01,774.1043959674872
2003-08-01,974.6539178276689
2003-09-01,1016.7560147939147
2003-10-01,1316.6219703486313
2003-11-01,1361.916237489068
2003-12-01,1436.1486031412485
2004-01-01,1521.1427769198367
2004-02-01,1618.195896244677
2004-03-01,1737.4902037617555
2004-04-01,1346.9460337096027
2004-05-01,1477.7314907920822
2004-06-01,615.8399867620899
2004-07-01,622.1913881434493
2004-08-01,1222.0641362593685
2004-09-01,1143.2434437479135
2004-10-01,1338.7767859375392
2004-11-01,1348.771766169154
2004-12-01,1422.4425405294485
2005-01-01,1510.1436449043501
2005-02-01,1613.519553072626
2005-03-01,1668.505889646621
2005-04-01,1517.7593082628302
2005-05-01,520.2942719896658
2005-06-01,443.5947219473715
2005-07-01,700.2281324901095
2005-08-01,733.4483529458968
2005-09-01,1178.2450084336879
2005-10-01,1360.5769747086936
2005-11-01,1367.4738027617277
2005-12-01,1366.8975376004187
2006-01-01,1474.9235474006118
2006-02-01,1564.4525168655941
2006-03-01,1611.986072050355
2006-04-01,1578.9850573285319
2006-05-01,1148.577913815043
2006-06-01,469.4657988515925
2006-07-01,433.0402149998609
2006-08-01,1001.7609297092347
2006-09-01,1215.1144183964639
2006-10-01,1306.7348242811504
2006-11-01,1453.1697988789977
2006-12-01,1394.4162811300325
2007-01-01,1516.2968993825903
2007-02-01,1589.9549996186406
2007-03-01,1684.478021978022
2007-04-01,1555.5442280161378
2007-05-01,1412.9805292061908
2007-06-01,516.5569099873808
2007-07-01,431.3016241137716
2007-08-01,695.2921641311085
2007-09-01,1000.0
2007-10-01,1235.2204571697625
2007-11-01,1328.464660936008
2007-12-01,1362.638849330675
2008-01-01,1500.8938474587326
2008-02-01,1934.1077326044867
2008-03-01,1864.425930152933
2008-04-01,1473.9828792341677
2008-05-01,872.7835818911662
2008-06-01,612.5927713089565
2008-07-01,486.20600668055124
2008-08-01,498.4132009360787
2008-09-01,1212.1992030913316
2008-10-01,1377.7067783802415
2008-11-01,1349.0213916892055
2008-12-01,1462.196967612339
2009-01-01,1603.9685039370077
2009-02-01,1715.0426492724532
2009-03-01,1953.66888328365
2009-04-01,1776.5740573696553
2009-05-01,1242.1519383268017
2009-06-01,818.0952773994744
2009-07-01,988.907694718696
2009-08-01,544.2813161917918
2009-09-01,1313.2175329081288
2009-10-01,1281.3798210273983
2009-11-01,1185.21271653282
2009-12-01,1374.3380605971538
2010-01-01,1489.9122521936954
2010-02-01,1575.3320825515948
2010-03-01,1699.9056247640624
2010-04-01,1616.7650467642381
2010-05-01,1192.0056040521608
2010-06-01,490.3359687744745
2010-07-01,478.76729325640554
2010-08-01,902.8114119420048
2010-09-01,1134.021467341587
2010-10-01,1278.8982293402905
2010-11-01,1331.175884404584
2010-12-01,1370.5898315597676
2011-01-01,1521.8264543386417
2011-02-01,1639.6300669027944
2011-03-01,1600.3657018362903
2011-04-01,1478.8634461951847
2011-05-01,1251.9009714499502
2011-06-01,633.8731147032406
2011-07-01,451.6799164615046
2011-08-01,637.7160766624506
2011-09-01,434.37256935442053
2011-10-01,1269.8261888730956
2011-11-01,1323.0466000281574
2011-12-01,1361.8008981162882
2012-01-01,1522.1306532663318
2012-02-01,1723.8717128642504
2012-03-01,1862.0857082541695
2012-04-01,1825.980343492504
2012-05-01,1415.4953199011854
2012-06-01,611.5058782472133
2012-07-01,759.9518978131695
2012-08-01,1083.7420275260154
2012-09-01,1382.7606593375656
2012-10-01,1342.3332506818747
2012-11-01,1412.5536669261094
2012-12-01,1471.4639253759754
2013-01-01,1616.1724635358237
2013-02-01,1726.817432704633
2013-03-01,1823.0091281082787
2013-04-01,1535.4317845066678
2013-05-01,1321.701362887524
2013-06-01,595.8865882682809
2013-07-01,1010.5419910071074
2013-08-01,965.4056411043193
2013-09-01,1205.0824295280333
2013-10-01,1316.1742702812367
2013-11-01,1362.19801980198
2013-12-01,1432.685660416885
2014-01-01,1569.8004400940893
2014-02-01,1882.3446987389073
2014-03-01,1758.6530182722665
2014-04-01,1524.1198414548846
2014-05-01,1051.33295066807
2014-06-01,463.938843965039
