Year,Elevation,SCA,CCA
2000-02-01,100,0.03626290475030961,86.03923986667812
2000-02-01,200,0.003553681317705036,88.3671352590339
2000-02-01,300,0.013465417264932828,86.93305278018343
2000-02-01,400,0.016822358816525128,83.73665548101717
2000-02-01,500,0.0,85.99292170524197
2000-02-01,600,0.0,87.35022247974742
2000-02-01,700,0.0,86.10970109383707
2000-02-01,800,0.0,88.96455244663555
2000-02-01,900,0.0,90.31072743114245
2000-02-01,1000,5.877265073470769E-4,88.80892815337397
2000-02-01,1100,0.061544383122806516,91.23170457894288
2000-02-01,1200,0.06320663292774875,91.13753095725238
2000-02-01,1300,0.1703742124079971,90.47748094951999
2000-02-01,1400,0.13727604904143056,89.60812209874466
2000-02-01,1500,0.487798256821117,90.45760566558606
2000-02-01,1600,0.8564656255697858,91.8003764900678
2000-02-01,1700,0.47533611389426056,93.54696274203694
2000-02-01,1800,2.1859883815122525,95.66100400398074
2000-02-01,1900,4.916764879198586,95.2535724808486
2000-02-01,2000,2.985428266793035,94.6511076886625
2000-02-01,2100,45.298165137614674,87.70068807339447
2000-03-01,100,0.02532951753486532,64.46266906241802
2000-03-01,200,0.024962769752755652,64.93121528694834
2000-03-01,300,0.05951997913569046,64.73786987069646
2000-03-01,400,0.04741564684163874,62.6820005199547
2000-03-01,500,0.014702553305448285,64.58713357072249
2000-03-01,600,0.021433491128141833,65.89330151801964
2000-03-01,700,0.06066924063805758,65.50193925126206
2000-03-01,800,0.08132551743600325,66.78779560470193
2000-03-01,900,0.15995661373779854,68.14807002871392
2000-03-01,1000,0.37791304194506486,65.39069102687276
2000-03-01,1100,0.653235490460625,67.35077388104257
2000-03-01,1200,1.5492688704640967,68.04570719916265
2000-03-01,1300,2.3201824581200525,68.24240536247973
2000-03-01,1400,3.778621111355595,68.59179107565637
2000-03-01,1500,6.873583052107042,69.71588698807017
2000-03-01,1600,9.211132574768259,71.16798243907313
2000-03-01,1700,16.116895402754142,74.5968521436325
2000-03-01,1800,23.753199713009444,77.9658947344898
2000-03-01,1900,29.728859752504434,81.54705057606729
2000-03-01,2000,42.389527307191095,79.30544264652417
2000-03-01,2100,48.49827981651375,85.2004903511547
2000-04-01,100,0.13792842314170448,63.58384314931597
2000-04-01,200,0.5826622692230264,67.81883549762473
